pilot_name,team_name,track_city,dnf_percent,avg_speed,collision
15,15,11,22,165.85495710991412,0
15,15,23,6,60.91435193435552,1
2,3,6,25,310.4887974246204,0
6,7,3,4,345.6019806376915,0
9,9,21,7,261.85938798317255,0
9,9,6,23,88.73155604470792,1
4,5,10,10,158.31035364080572,0
7,7,7,26,83.08855564773174,1
13,13,7,14,206.87764235141591,0
17,17,11,23,80.32142644245978,1
11,11,6,15,222.59132427129975,0
1,1,21,19,139.8507239775912,1
19,19,20,19,217.8992640646945,0
9,9,23,2,108.41836151028282,1
13,13,11,6,241.92263810556256,0
6,7,3,5,258.8499432918358,0
19,19,9,21,336.91107720393546,0
0,0,20,26,202.42834001091543,0
7,7,2,23,215.912677929221,0
16,17,14,15,156.12281757293604,0
10,11,3,8,52.12419792662065,1
2,3,22,5,193.22068425305864,0
5,5,1,24,285.8047251735356,0
10,11,16,28,314.93231925372777,0
9,9,18,1,233.5054827067123,0
14,15,23,0,188.3429982494647,0
18,19,0,7,218.66646657750312,0
2,3,18,28,73.52593871557798,1
18,19,21,14,211.32634390190177,0
9,9,23,0,339.6264972558289,0
13,13,16,12,117.68898324327822,1
10,11,13,20,297.80210585098735,0
14,15,4,13,61.04989537571131,1
12,13,18,22,112.96108640794324,1
4,5,15,6,147.13480334953078,1
10,11,5,1,177.57296494357624,0
8,9,5,10,329.2513675732999,0
9,9,4,1,201.69065121890165,0
8,9,6,9,194.3740431429962,0
18,19,5,7,268.62939149773723,0
9,9,14,19,342.62062945486605,0
19,19,8,23,114.9979344324913,1
17,17,23,5,300.83220247155754,0
6,7,0,16,97.13501427533842,1
13,13,5,11,146.91153195449874,1
6,7,8,2,286.37868349716484,0
8,9,15,20,76.41813936026453,1
7,7,8,9,348.272292208543,0
11,11,14,9,257.75055225231307,0
8,9,5,29,305.0192113468595,0
14,15,11,5,153.86328382445436,0
2,3,13,20,50.30663184534109,1
9,9,0,1,239.70137077701003,0
19,19,2,23,262.6956672917846,0
1,1,7,23,273.4564606807154,0
16,17,11,15,62.08756825274118,1
9,9,7,7,265.3402323071319,0
7,7,23,12,289.02526821246914,0
19,19,18,24,270.63805426947516,0
11,11,2,21,178.46246659489327,0
6,7,2,12,275.2954462902461,0
12,13,0,27,155.3988114960188,0
16,17,23,29,74.95318494721631,1
16,17,6,6,187.83924613359568,0
7,7,15,23,213.02486032528768,0
10,11,4,29,76.02120705070338,1
13,13,15,24,313.8413002030478,0
0,0,7,19,188.22237864359408,0
14,15,1,4,71.66612258027722,1
4,5,14,2,125.92845789803896,1
4,5,11,12,288.55924033229024,0
3,3,22,22,285.44550978557845,0
9,9,2,6,266.2618372691754,0
9,9,21,14,203.68161994644765,0
4,5,20,29,201.09480464512427,0
10,11,16,11,64.9157931469256,1
10,11,11,14,243.61172664457288,0
2,3,14,16,177.21943445991656,0
2,3,2,21,105.081610459607,1
12,13,11,24,50.6577358753904,1
13,13,9,23,169.44796288125738,0
16,17,2,5,163.5266218250022,0
19,19,22,7,118.70079518573988,1
12,13,19,25,300.72641969054223,0
19,19,1,1,282.3443435197993,0
0,0,6,15,69.93400596927087,1
16,17,13,20,212.76677265398885,0
9,9,17,13,227.77584538015597,0
4,5,8,6,238.08901841192292,0
2,3,13,9,160.84640016189456,0
1,1,7,6,147.40132327820112,1
6,7,6,21,219.70043209660295,0
11,11,22,4,218.01797753330848,0
16,17,11,1,128.5845388741869,1
10,11,5,0,93.89315679061444,1
13,13,5,11,50.512621520785395,1
6,7,10,8,187.91728045717144,0
10,11,10,23,253.51296969779983,0
6,7,7,3,263.75429354158194,0
1,1,7,10,238.71051579934732,0
8,9,22,0,288.4851633146394,0
9,9,10,14,109.62378244947166,1
19,19,5,27,57.30907941398694,1
13,13,18,20,323.89520485593437,0
9,9,0,19,332.0105342072386,0
5,5,23,2,158.98775154089196,0
17,17,9,20,316.17090652798373,0
9,9,9,22,75.591539937161,1
0,0,22,18,244.42931024378788,0
14,15,8,6,182.9521325693699,0
14,15,12,0,340.33502155355916,0
0,0,0,4,239.92089920561213,0
9,9,5,8,295.96899165334224,0
5,5,16,3,170.62622692301167,0
1,1,20,28,341.31696562817893,0
12,13,14,29,134.73334959575809,1
18,19,3,22,247.7272711301757,0
4,5,16,26,334.7777108165833,0
1,1,19,6,283.72535736633375,0
12,13,6,11,234.2779056261526,0
10,11,19,10,130.58206137101664,1
10,11,4,15,278.6934046412187,0
18,19,10,17,66.08343796841878,1
7,7,18,5,222.2192059188605,0
15,15,7,20,72.72156581064664,1
14,15,18,23,275.3300262205541,0
11,11,0,0,317.32180702902815,0
4,5,10,3,212.06175947731785,0
0,0,14,10,93.08154137593874,1
8,9,17,24,95.22629678139738,1
19,19,3,1,126.13395371818235,1
1,1,21,14,315.9199650285278,0
12,13,8,13,318.73905576374847,0
17,17,17,24,51.38652101093575,1
2,3,9,9,91.60556269156604,1
15,15,20,11,298.65584380920006,0
7,7,16,23,268.39574562009375,0
7,7,15,12,290.7579771685714,0
6,7,21,24,174.63039289434386,0
4,5,3,7,84.25436109468077,1
0,0,0,23,140.71734844426888,1
16,17,21,0,84.38501309147894,1
17,17,12,11,262.55421650826133,0
16,17,5,10,100.89325799045628,1
4,5,3,21,100.18564557634107,1
8,9,23,7,209.46378579495288,0
3,3,3,8,293.77526722308073,0
10,11,14,19,143.99317858160356,1
0,0,15,20,93.27222802511812,1
9,9,4,6,180.06425173600636,0
3,3,15,9,239.9723949286844,0
15,15,3,3,306.9973597572466,0
10,11,5,10,156.6350108670247,0
6,7,6,18,86.78969367445079,1
1,1,23,7,132.54808776604185,1
1,1,10,25,79.47077606942578,1
4,5,17,16,92.85982367512511,1
4,5,14,12,185.1171885087549,0
19,19,16,26,222.5343237721872,0
11,11,17,0,175.7932371924054,0
9,9,17,2,220.39312047298412,0
19,19,5,28,299.78690751341793,0
17,17,18,15,63.08014183318855,1
15,15,23,0,216.9266988240916,0
16,17,2,10,335.7591667077316,0
11,11,16,6,334.4543776025183,0
15,15,2,29,203.9005196087075,0
0,0,17,22,89.60520398946692,1
19,19,10,19,310.6746178521033,0
10,11,16,29,191.82768384272515,0
0,0,4,27,271.17217955152285,0
14,15,8,7,263.09746142968555,0
0,0,0,10,71.83243659892563,1
14,15,13,4,292.5828118584484,0
0,0,1,28,286.0831777649974,0
13,13,3,15,241.7742779647832,0
15,15,18,22,236.8551530277805,0
6,7,3,4,84.64811010833321,1
6,7,17,29,186.76716397007388,0
19,19,0,15,284.99687340918064,0
8,9,10,24,160.91823028817944,0
13,13,6,20,220.0301548303368,0
19,19,23,22,171.89450264220852,0
1,1,23,13,206.55035658871105,0
3,3,12,1,232.7834730013658,0
5,5,20,15,220.99417591952513,0
15,15,12,19,227.9867219982228,0
9,9,12,15,241.85178796183465,0
6,7,6,5,161.99751380577234,0
14,15,8,17,94.24161256133958,1
13,13,23,16,345.48588008368716,0
8,9,19,28,178.8984990742891,0
8,9,19,9,273.93769299862146,0
18,19,1,6,238.6274788704568,0
14,15,23,0,169.9939659431999,0
1,1,15,4,300.2673903029342,0
2,3,17,15,121.90059706436868,1
0,0,16,29,283.0073781391112,0
4,5,12,8,157.06726541038637,0
9,9,1,10,251.4590153787402,0
8,9,9,13,313.0656162375347,0
0,0,10,26,339.7524053377486,0
3,3,22,25,103.60009941834592,1
6,7,14,26,83.0777535475444,1
17,17,9,23,317.4159431034494,0
18,19,5,12,200.58232644567684,0
9,9,13,21,280.21113320641973,0
14,15,5,15,269.173633102679,0
4,5,11,19,308.27550884088726,0
9,9,15,3,78.61188251326932,1
9,9,8,4,345.71677833851743,0
15,15,3,20,294.91130157645784,0
6,7,15,22,61.71125544575783,1
4,5,23,9,126.32444419086404,1
15,15,17,27,266.72355234060586,0
4,5,17,11,147.5707509977496,1
6,7,3,6,263.23464773478247,0
7,7,3,22,289.76808953779795,0
10,11,9,6,131.12056361180535,1
10,11,4,28,215.08094275363376,0
0,0,21,10,288.47892501937986,0
2,3,11,26,184.07423871774515,0
2,3,8,1,131.29221600948816,1
18,19,4,15,266.68495916375804,0
13,13,8,4,143.93747399242213,1
17,17,5,27,97.13563364672656,1
1,1,1,12,261.1660532263896,0
1,1,11,11,116.28022023528698,1
15,15,21,8,241.37243413766615,0
5,5,12,25,329.5457548784968,0
8,9,8,8,264.3660666379794,0
4,5,12,20,60.531101195051285,1
10,11,7,24,172.05282243977953,0
8,9,15,6,111.4475374244413,1
16,17,22,13,335.00673008007203,0
0,0,15,14,130.20415655654222,1
4,5,14,13,60.86796754553481,1
10,11,11,8,277.53992462578145,0
19,19,14,8,316.3360614787009,0
13,13,4,20,100.05318946903068,1
6,7,18,13,103.39984303352992,1
6,7,0,29,282.7023903225077,0
3,3,8,29,206.89557489605795,0
3,3,7,1,335.15486661458044,0
15,15,20,20,149.00205679161897,1
12,13,9,6,61.27887763346891,1
6,7,3,6,223.124336768813,0
4,5,3,22,105.69184505449932,1
12,13,12,27,229.359240996407,0
17,17,4,5,284.901516181722,0
0,0,9,18,175.60414829397095,0
6,7,1,0,124.71456731824314,1
8,9,8,22,332.3612533278322,0
3,3,20,3,175.10870228193426,0
12,13,2,24,163.5218103423646,0
14,15,2,19,51.22593112190768,1
6,7,14,0,73.09915463341439,1
1,1,18,22,276.1882614968474,0
6,7,23,1,228.7147433550952,0
17,17,0,1,250.3273035180963,0
8,9,20,18,186.3677878457793,0
3,3,6,18,74.3790762964811,1
14,15,7,20,341.23574102106045,0
12,13,4,19,338.6813372554332,0
0,0,0,5,295.9168002039358,0
9,9,11,18,156.07286438149103,0
18,19,14,10,167.13866059244822,0
15,15,12,23,226.0939248078448,0
16,17,8,5,181.83491517628303,0
18,19,14,6,105.0985483643656,1
10,11,2,23,134.07677021686584,1
5,5,22,7,168.3953873893663,0
2,3,1,19,335.0997458701892,0
6,7,16,15,276.95249378601835,0
18,19,22,12,257.05319638959645,0
19,19,11,7,69.11897148023357,1
2,3,14,26,181.44509742915636,0
16,17,6,23,134.2411208743131,1
2,3,19,6,213.50104024427296,0
4,5,3,6,152.58747684202595,0
10,11,13,1,269.6815420449529,0
2,3,23,15,112.29197459202092,1
15,15,7,25,325.3944376530156,0
11,11,23,27,278.02527281602823,0
12,13,12,14,92.80769384250614,1
16,17,11,27,106.87815766132624,1
17,17,15,25,157.9831776958268,0
7,7,15,20,171.20751743389033,0
5,5,7,25,83.51204951511473,1
7,7,19,11,156.30326473979062,0
18,19,11,15,132.9986159941429,1
11,11,4,13,273.81356188611636,0
14,15,12,14,237.9624047100952,0
3,3,5,11,347.5386232284178,0
5,5,22,29,290.7733617056235,0
10,11,0,14,180.9932760371191,0
10,11,12,23,329.5830286738359,0
1,1,10,29,109.24414694623168,1
1,1,0,27,51.88125554283079,1
8,9,13,12,292.66608251939107,0
19,19,0,26,267.6927225553591,0
14,15,6,26,179.22573372979298,0
6,7,3,23,194.08458090615568,0
6,7,13,1,312.41002558519915,0
18,19,20,6,292.2670117788439,0
15,15,19,16,127.45588449029424,1
13,13,8,1,268.8479606690379,0
14,15,23,26,92.9854789957304,1
19,19,12,26,200.83298953199505,0
12,13,14,18,240.2996878640499,0
14,15,3,6,111.94341263907154,1
17,17,21,20,227.55566165895868,0
19,19,11,17,184.77972281679033,0
13,13,12,18,166.4722654973583,0
6,7,14,22,253.00163545286085,0
12,13,5,27,50.8969751351586,1
16,17,19,19,316.944808599671,0
19,19,18,23,86.01324913107392,1
6,7,12,8,171.64794937105205,0
12,13,3,1,321.8325212956646,0
8,9,9,23,130.66733194089218,1
14,15,22,15,347.3684320078517,0
9,9,23,4,211.49569078064889,0
9,9,8,14,154.65628433568187,0
19,19,22,17,307.4337138158537,0
3,3,18,22,296.3096517897442,0
7,7,12,22,105.3354415056476,1
15,15,16,7,182.04895300834409,0
18,19,13,12,129.0779333954772,1
0,0,9,12,224.8237862344321,0
1,1,19,5,315.03049471871554,0
6,7,8,21,176.08499554213407,0
5,5,16,10,148.18506337594508,1
6,7,13,21,204.47240143150523,0
14,15,18,15,195.441670007366,0
11,11,11,29,157.0888773401379,0
14,15,17,24,57.91953344813875,1
17,17,13,7,96.26052532902474,1
1,1,4,23,71.29205896445895,1
5,5,0,13,92.44024852134616,1
19,19,8,1,163.37676399632176,0
12,13,1,16,213.58746668560792,0
16,17,16,29,292.83640280777036,0
18,19,21,25,276.6594393225048,0
12,13,21,16,283.191300694057,0
14,15,20,13,290.5891722478366,0
10,11,1,28,227.45034691925284,0
16,17,15,6,231.85657858760996,0
14,15,7,10,208.0604800719339,0
2,3,8,6,159.64072323415422,0
1,1,5,23,153.51813843163765,0
0,0,9,13,111.7032758065182,1
0,0,19,24,181.94447273885055,0
8,9,7,24,241.9298690415284,0
14,15,22,1,269.12267734752805,0
17,17,0,6,279.03627641823914,0
8,9,19,7,196.14796037863783,0
7,7,15,19,291.2819736200205,0
7,7,15,0,90.43243783938448,1
4,5,1,13,237.49584555827695,0
2,3,15,22,299.2343567190346,0
0,0,19,2,142.27127894991932,1
17,17,8,15,335.7432583122742,0
16,17,8,17,124.04272242934826,1
5,5,23,6,288.3729118936106,0
16,17,10,0,183.3759242125074,0
16,17,5,6,206.5779386297608,0
4,5,17,9,324.5121420413369,0
1,1,21,25,261.55736007974593,0
4,5,21,23,271.13842033542767,0
2,3,12,24,200.83058035833423,0
4,5,7,1,159.2189145497618,0
9,9,10,14,338.935994621764,0
17,17,17,26,226.5331349724203,0
0,0,1,29,159.06850038191504,0
4,5,17,3,257.77497801896806,0
5,5,6,20,118.08398212090428,1
2,3,20,26,169.24720519119896,0
14,15,23,17,185.62068953639772,0
0,0,23,13,309.23036146635303,0
19,19,21,6,67.78721231244508,1
0,0,9,0,333.50332707133214,0
17,17,15,8,129.99053962684775,1
11,11,2,28,118.88830117966243,1
9,9,19,28,311.62969308418354,0
16,17,9,18,69.29834826656145,1
15,15,7,18,154.11803302805745,0
19,19,13,17,78.05082429122469,1
12,13,16,12,324.10462489575116,0
16,17,5,5,157.26708825335157,0
3,3,17,2,125.06569038180434,1
5,5,11,15,263.2596613658635,0
3,3,3,21,344.0357220749455,0
15,15,20,3,66.31461469784435,1
16,17,16,25,324.1690188101797,0
0,0,9,18,73.13692177641009,1
13,13,4,11,283.39683974006664,0
16,17,18,12,72.68260511708519,1
4,5,22,20,331.0768467002166,0
12,13,22,14,227.00921889244665,0
6,7,23,12,97.25441616645378,1
8,9,15,16,232.04524132622447,0
9,9,16,17,295.34277338904707,0
9,9,14,6,307.0061856575347,0
19,19,18,23,214.37208954161784,0
4,5,3,18,117.33390369709772,1
7,7,9,28,292.6977365683269,0
7,7,11,22,177.14587898689166,0
15,15,19,6,279.69981220616495,0
8,9,6,0,237.25174956537472,0
4,5,18,6,258.2802737531978,0
18,19,19,24,110.93320945570991,1
1,1,20,21,153.17478096446456,0
15,15,12,29,212.6417588346791,0
13,13,4,9,100.60872704808534,1
18,19,3,14,218.7970978850348,0
8,9,14,13,296.54082946019264,0
8,9,8,10,121.8311210570524,1
1,1,18,21,162.0077478327813,0
13,13,8,14,323.514889254985,0
0,0,17,15,77.21782903532338,1
4,5,9,20,180.92982121823752,0
12,13,20,3,336.0549043021845,0
7,7,17,1,144.5352264858586,1
2,3,3,14,150.20850288908562,0
11,11,13,25,318.3607814454525,0
10,11,6,11,72.86736639175989,1
5,5,10,28,157.2460872260652,0
11,11,1,2,219.98214624016256,0
6,7,3,27,223.45409491321493,0
14,15,19,11,109.60141689074668,1
17,17,5,29,126.15756653243253,1
12,13,5,3,124.7603530735729,1
14,15,23,24,294.462657515864,0
9,9,3,28,168.6870239849016,0
13,13,10,22,242.77933267129535,0
2,3,19,12,199.51627107742985,0
17,17,14,26,137.47010282065585,1
1,1,2,16,270.2208848188226,0
0,0,19,5,308.98773187899,0
0,0,10,10,291.2307603437735,0
12,13,4,23,233.4226183825247,0
5,5,10,10,67.40499258504306,1
3,3,9,21,211.61667143064676,0
8,9,2,24,184.7862998444043,0
2,3,20,27,300.243699008861,0
9,9,6,27,94.01100902341496,1
18,19,5,29,308.64381341340896,0
8,9,2,6,145.72931698823697,1
12,13,7,29,72.77782575210743,1
17,17,19,27,313.96464972559215,0
17,17,13,19,74.48559397239524,1
3,3,10,7,265.4964076104406,0
13,13,10,29,200.25729522460685,0
14,15,20,21,278.29269059271957,0
2,3,2,22,144.43216112860847,1
1,1,9,3,230.64827862224604,0
2,3,3,21,100.38930518707843,1
11,11,3,16,281.9316968319368,0
4,5,20,7,103.22059273973753,1
4,5,13,7,294.2605918636269,0
18,19,3,10,217.61638273019403,0
16,17,10,7,218.85991563712753,0
1,1,7,14,176.4538936757271,0
