pilot_name,team_name,track_city,dnf_percent,avg_speed,collision
18,19,11,1,229.63343343816277,0
13,13,1,28,112.28399451881212,1
13,13,21,5,136.16694964251957,1
16,17,17,24,60.361083921897595,1
3,3,4,18,186.4396409833819,0
2,3,23,15,271.4761030590496,0
9,9,4,19,336.0943831524942,0
9,9,1,17,193.92577069297667,0
13,13,15,19,101.64398121469344,1
11,11,8,18,344.35556132707177,0
0,0,9,11,293.3045611780458,0
2,3,19,7,178.5436934570657,0
16,17,4,6,88.83979544574964,1
15,15,1,23,226.53081683939195,0
17,17,9,11,314.89657412798755,0
8,9,13,9,55.39918201188513,1
19,19,8,28,73.35375977367026,1
3,3,21,28,336.3147058021637,0
15,15,6,6,178.4569360775777,0
7,7,12,16,196.95909847756596,0
2,3,0,1,55.75276875428871,1
8,9,14,5,213.2600175142653,0
19,19,14,12,219.72766764631547,0
17,17,15,24,306.7218918695619,0
1,1,4,13,339.0266807780487,0
18,19,2,23,59.88547150789741,1
8,9,8,26,177.2091227942974,0
3,3,4,1,294.6994275105869,0
12,13,4,13,113.46416196038078,1
12,13,5,26,171.16576394153068,0
16,17,20,28,334.3103238153777,0
11,11,15,7,260.6707891411962,0
5,5,0,20,112.55714402122484,1
1,1,19,7,89.27490806011797,1
1,1,15,11,301.41571321306463,0
15,15,5,4,127.82465873798014,1
9,9,15,28,343.2640300914355,0
9,9,16,17,119.43179575994547,1
0,0,2,28,202.25468711485368,0
2,3,13,1,335.3947238875542,0
2,3,9,21,338.3486639343594,0
8,9,1,25,290.05604586269385,0
17,17,13,28,314.02545118428986,0
3,3,7,0,82.70638360350729,1
15,15,20,22,218.288758481697,0
14,15,18,13,186.9447060093591,0
12,13,11,7,286.3174360125262,0
4,5,19,26,107.46895598946824,1
10,11,20,26,332.8442283718011,0
9,9,0,12,237.1678955332332,0
5,5,17,17,127.85102206507646,1
7,7,11,15,275.50570626939475,0
4,5,11,4,208.03596004377067,0
6,7,19,16,188.2039309729459,0
17,17,9,7,190.4134687314136,0
18,19,22,12,237.6351975156311,0
16,17,10,10,72.03780625943683,1
4,5,1,28,344.9930917363271,0
12,13,7,5,195.49204226358427,0
4,5,18,25,110.37974058512576,1
8,9,4,15,67.03196473670802,1
7,7,11,23,58.262747443079064,1
19,19,9,13,106.08021310188556,1
0,0,13,14,320.4247883583245,0
5,5,14,21,329.0360231622536,0
18,19,11,12,181.3689645935872,0
11,11,1,27,274.66273567670555,0
6,7,4,1,278.22006871210203,0
1,1,11,0,145.8980353711268,1
17,17,19,21,308.21712527087067,0
7,7,21,23,314.4510619154087,0
15,15,3,9,97.20573489668264,1
17,17,21,20,212.2841200238915,0
5,5,19,22,255.1127188692319,0
2,3,23,25,322.81044491322,0
17,17,2,19,229.9003299670971,0
12,13,3,4,167.95866798823994,0
3,3,17,25,61.20361954591239,1
13,13,12,1,228.5650757273874,0
9,9,7,25,332.36907453772955,0
12,13,8,10,75.76960398445478,1
4,5,4,14,54.312533168710885,1
8,9,2,16,181.66271096016453,0
19,19,15,5,286.86837170624,0
4,5,18,3,249.1311515192163,0
3,3,6,28,149.95785429193063,1
8,9,23,10,315.8296559815015,0
13,13,0,28,298.37424106578464,0
12,13,9,9,344.0425787913529,0
14,15,12,10,240.1592778456952,0
12,13,16,22,236.84459614938655,0
0,0,22,27,142.16661552521677,1
19,19,9,21,83.46270441435564,1
8,9,23,4,335.90491115987174,0
12,13,0,15,55.384998524770104,1
8,9,5,5,234.999536203667,0
18,19,21,13,336.91840273223465,0
2,3,21,27,274.4301816118201,0
10,11,11,25,169.14097165321982,0
11,11,1,23,57.176558793898366,1
7,7,2,10,91.61382088319606,1
2,3,2,14,296.4400404795014,0
3,3,17,22,59.05345202026467,1
16,17,18,5,112.8388402740454,1
15,15,15,4,150.2957125970744,0
6,7,3,29,218.32591632039345,0
9,9,8,6,311.49064200751735,0
17,17,13,22,152.1478285642247,0
6,7,10,3,50.65872420808898,1
9,9,19,25,178.47303641005317,0
8,9,15,7,155.1226547595551,0
14,15,4,28,86.68793487588394,1
1,1,4,1,342.65727155600604,0
1,1,2,27,178.7622214884228,0
7,7,1,27,278.2756987398181,0
16,17,23,12,254.70321471480025,0
6,7,16,29,82.19467789814023,1
6,7,7,20,217.6517387395539,0
19,19,5,22,132.54277435623612,1
6,7,21,25,143.37360438251923,1
16,17,22,21,222.3631619735927,0
17,17,4,28,285.6367792086543,0
5,5,0,3,124.26939742475504,1
9,9,20,21,140.5185095254557,1
11,11,8,4,252.039340721479,0
11,11,21,6,262.3036976110463,0
5,5,4,20,259.8296486092593,0
18,19,13,2,186.7672796348081,0
12,13,1,0,280.2296468539836,0
8,9,21,16,90.92206298817533,1
5,5,5,29,242.76709157741703,0
19,19,0,2,256.5709281057798,0
19,19,23,21,57.30529047509647,1
1,1,13,12,174.11924670776835,0
15,15,23,11,215.23916179707848,0
0,0,1,7,194.19030400157536,0
18,19,3,3,317.32752858648985,0
19,19,3,3,294.8311123112779,0
5,5,19,0,76.17409945141638,1
2,3,13,5,80.09751971023145,1
13,13,0,15,286.0732759908375,0
11,11,7,14,75.3614139540279,1
14,15,10,18,280.26030523864694,0
19,19,22,24,172.77896937392575,0
16,17,15,27,109.65967570314476,1
16,17,5,29,60.37207514466506,1
3,3,9,8,116.72738209377292,1
0,0,10,17,292.61115104455286,0
9,9,7,1,283.164644518611,0
4,5,7,27,198.5507318334928,0
7,7,23,26,295.35498776098314,0
0,0,14,0,77.23271592244923,1
16,17,1,28,78.25501529307417,1
17,17,22,12,98.58318741076808,1
3,3,5,20,183.57124433219343,0
9,9,19,13,173.08442282628135,0
14,15,19,18,271.0017799574588,0
3,3,18,6,116.75205696859568,1
18,19,6,17,88.47345207425084,1
10,11,20,6,83.89565115536828,1
4,5,16,4,92.18306942096424,1
5,5,18,14,301.3330834995297,0
17,17,9,12,313.4624131131659,0
0,0,14,6,231.6617181954874,0
4,5,17,15,306.91380787895736,0
10,11,5,7,298.6423470810804,0
10,11,17,29,295.1509319760625,0
8,9,15,12,159.66246001649623,0
2,3,0,23,174.97202114535824,0
8,9,18,0,271.52064580864624,0
10,11,1,22,160.61094875216787,0
0,0,9,1,340.62402033308024,0
16,17,8,29,195.76835362462535,0
18,19,11,24,170.1191664212716,0
2,3,12,10,311.3814025501773,0
12,13,22,24,200.81224536087004,0
1,1,8,17,314.9361080937809,0
0,0,4,16,244.1634677492753,0
3,3,17,6,245.1208762362548,0
1,1,13,20,325.86969833061335,0
13,13,0,21,194.9805902990238,0
3,3,22,13,244.2268211809561,0
12,13,21,10,94.16756053741491,1
12,13,16,10,348.5655578746789,0
17,17,5,26,55.651718489692456,1
9,9,6,23,280.031412279165,0
1,1,17,9,231.8707150456026,0
15,15,15,13,348.44514378747505,0
8,9,3,10,249.62708467002795,0
14,15,13,0,152.7826539245134,0
3,3,20,9,190.91215245616823,0
19,19,17,7,72.96896374610827,1
18,19,15,5,184.63202629549448,0
7,7,12,10,268.4781045838636,0
3,3,18,29,164.04428148840248,0
12,13,17,19,173.22394648563431,0
16,17,9,7,319.2883508934952,0
16,17,9,18,205.56086452812343,0
8,9,11,21,181.27463394125576,0
0,0,4,13,165.53832728276367,0
0,0,2,27,284.6001952797835,0
3,3,6,15,245.68360976414044,0
10,11,23,25,220.09094832643865,0
19,19,2,1,124.09213131039655,1
14,15,6,23,331.21178134122124,0
0,0,23,15,294.22176811572956,0
18,19,5,12,310.9573961849968,0
2,3,9,20,122.12620422529017,1
5,5,9,6,233.06981344469864,0
15,15,9,2,317.65727089710515,0
9,9,5,10,285.39838523352506,0
0,0,10,15,323.19027031296395,0
14,15,2,0,123.32179151309582,1
18,19,1,15,227.3813766182548,0
15,15,5,23,151.43131698415772,0
7,7,11,1,331.57731796684436,0
11,11,21,24,114.0845169938883,1
0,0,8,5,311.2480648084123,0
13,13,14,11,103.0511216665013,1
18,19,12,1,334.66729410744693,0
15,15,10,14,333.11120430963257,0
2,3,12,15,89.84578857329048,1
5,5,18,5,156.14264214300488,0
11,11,21,14,281.41874106927503,0
8,9,11,11,211.59219836629484,0
8,9,21,18,329.7657227864111,0
16,17,4,23,257.4063132516723,0
15,15,15,16,286.2484902714782,0
0,0,5,24,50.46834654952048,1
12,13,1,20,309.4844574714857,0
10,11,2,6,225.94686579240457,0
17,17,1,17,192.3887658894928,0
11,11,21,14,254.9409221717788,0
4,5,5,25,306.3589869350916,0
13,13,22,17,293.07781096381524,0
3,3,18,18,72.2348591838941,1
14,15,20,12,169.20017730494826,0
6,7,5,12,230.4946708692121,0
10,11,10,6,83.69441140674562,1
1,1,6,27,152.38763355412425,0
17,17,5,18,72.20425844464114,1
11,11,12,27,332.7705606481026,0
8,9,0,28,344.2834089401149,0
10,11,0,11,305.208731461814,0
19,19,13,13,164.20540565916002,0
18,19,17,14,270.79075041153897,0
6,7,10,19,80.455451586126,1
19,19,16,20,333.1758394067706,0
1,1,0,16,210.93412686368077,0
9,9,21,22,103.32346060857468,1
7,7,1,2,298.97662709813864,0
10,11,22,2,177.195599577291,0
14,15,22,11,291.8070701313358,0
0,0,1,8,140.97113645448312,1
7,7,13,22,169.71632812933032,0
19,19,3,1,258.8619388126946,0
3,3,19,13,310.35241429936264,0
15,15,5,23,201.60589384304745,0
8,9,4,17,103.20677722992396,1
10,11,23,22,281.03805433041566,0
2,3,22,20,185.38661201620417,0
19,19,2,25,59.48160270371746,1
7,7,19,14,67.4870109302413,1
17,17,3,3,272.1021224294175,0
6,7,19,17,67.9479187739317,1
11,11,15,12,227.5137265000492,0
6,7,14,6,307.0019584834715,0
17,17,2,21,104.16787779816477,1
3,3,4,12,279.43090275232305,0
13,13,5,19,161.29349047790768,0
10,11,6,23,59.189053522146,1
13,13,7,19,294.84532299413644,0
0,0,17,3,100.4628351176308,1
8,9,17,4,96.561187057339,1
6,7,11,0,345.25430059161283,0
16,17,22,21,222.28073678286663,0
4,5,18,8,177.58517717246036,0
5,5,12,12,300.0839220012527,0
16,17,9,25,135.5607641993964,1
19,19,16,27,320.0809764979117,0
16,17,12,10,203.21845312525957,0
3,3,2,3,243.33577069881596,0
17,17,23,29,286.4481805714961,0
3,3,9,18,340.7635087375752,0
15,15,4,17,120.38417230781992,1
1,1,15,10,349.9697213653369,0
15,15,21,9,261.9238227879836,0
16,17,1,3,297.37922133845905,0
8,9,12,13,56.64712201358832,1
6,7,4,24,291.51257735090945,0
2,3,12,27,224.7914939179562,0
4,5,5,29,84.41780573255653,1
14,15,21,14,177.74041676181903,0
7,7,4,3,54.20917657395212,1
19,19,15,9,250.78118911387128,0
12,13,7,20,347.0889790173793,0
2,3,1,6,214.41464498327687,0
1,1,2,9,277.6967938636688,0
7,7,10,8,246.0948914263937,0
14,15,2,12,122.19455098175484,1
19,19,9,15,259.97192220354447,0
1,1,3,7,126.44784407480483,1
15,15,23,20,284.00944584290477,0
13,13,17,3,112.61784415642144,1
2,3,5,10,148.90612317204665,1
15,15,2,13,333.9957859406654,0
14,15,17,4,283.3709926884454,0
18,19,17,3,141.94610746864657,1
13,13,15,24,127.72922400938988,1
5,5,13,1,271.1964003681299,0
13,13,19,15,72.07936078662067,1
2,3,0,8,203.73510600967995,0
15,15,20,27,295.74422903492524,0
7,7,4,0,131.91093082195658,1
4,5,20,27,329.9275202223054,0
17,17,10,28,205.33360133085137,0
7,7,20,8,89.91110860448282,1
9,9,12,23,115.34482059597782,1
11,11,10,3,146.75869789858228,1
14,15,7,0,105.06384420991972,1
9,9,23,26,204.19464809757616,0
8,9,9,0,244.70466526575368,0
14,15,3,15,321.74717511226606,0
7,7,12,23,129.7245128364685,1
12,13,15,27,177.7301252571533,0
7,7,9,2,229.33842760696768,0
18,19,9,2,243.4255625942236,0
17,17,2,25,148.1547913043181,1
11,11,6,5,160.9584500104831,0
14,15,7,18,58.71131627449018,1
17,17,22,10,157.75228024469297,0
18,19,1,14,72.38341441216174,1
17,17,8,23,325.2487578726661,0
4,5,20,13,130.8189804152271,1
7,7,2,23,208.82084682500087,0
0,0,14,13,157.28347006879244,0
5,5,15,4,267.22895064515177,0
0,0,22,19,79.85774043571044,1
9,9,21,16,205.48263582844604,0
7,7,16,20,92.84775959423868,1
2,3,6,1,62.476554575653594,1
6,7,12,29,101.46105534304562,1
4,5,0,24,309.4773420658923,0
10,11,12,6,181.52323442933368,0
0,0,15,14,338.7299842768625,0
19,19,5,15,157.45228943411743,0
7,7,15,27,64.06590688231492,1
15,15,4,29,268.00283323079356,0
16,17,0,25,268.6043620146798,0
18,19,10,0,125.44865067399635,1
19,19,0,10,114.41475842571266,1
14,15,0,5,337.12909243009597,0
19,19,20,11,185.0635953206138,0
0,0,13,0,240.8909656254781,0
10,11,19,0,266.452033066153,0
11,11,10,5,195.92290138580785,0
15,15,14,7,269.26607070779875,0
2,3,12,14,62.713183554898734,1
9,9,10,29,283.7801763126793,0
9,9,0,3,164.28289301775126,0
7,7,0,20,141.60078664537406,1
15,15,23,13,286.37213721158435,0
6,7,7,5,85.81577484185743,1
7,7,1,25,261.53079860030215,0
18,19,12,26,60.22520010386705,1
12,13,9,9,332.2858048447678,0
11,11,10,10,283.14369908487834,0
15,15,2,6,60.77538087814883,1
4,5,18,12,163.4434927761104,0
15,15,20,22,230.79689235328945,0
14,15,20,8,201.801794125066,0
6,7,10,22,139.58624039735616,1
19,19,0,27,327.54305966247205,0
1,1,14,15,105.23813040855362,1
18,19,2,4,291.8918414341764,0
15,15,0,18,272.92611594241515,0
12,13,18,7,188.87444400013743,0
15,15,3,25,127.60911135661844,1
14,15,16,25,339.3882934722126,0
19,19,9,18,325.37108342696587,0
14,15,23,16,119.56211051465628,1
16,17,7,19,67.42133049589444,1
13,13,7,8,344.2153782681893,0
1,1,22,17,122.93947716529787,1
15,15,0,12,281.8373834974131,0
17,17,13,5,112.2696317874898,1
1,1,19,1,128.20821074847726,1
19,19,4,27,276.69502737207273,0
1,1,6,10,120.67510667962443,1
5,5,9,11,314.8394370360059,0
10,11,0,24,282.446541014735,0
8,9,10,23,64.8633767632601,1
6,7,20,7,286.9555258186893,0
7,7,5,15,215.92721848026633,0
11,11,7,28,133.20976231445323,1
2,3,11,29,215.43762885576675,0
12,13,0,19,141.45676172719834,1
18,19,8,27,96.91609965485426,1
19,19,13,12,173.8425951580319,0
15,15,0,19,140.39688479484047,1
6,7,0,15,159.44588622183318,0
11,11,2,18,179.45514919975764,0
10,11,7,5,246.7988437986882,0
4,5,18,15,78.72095047769149,1
0,0,1,9,338.35323340850994,0
14,15,0,15,64.56890831449023,1
12,13,21,24,243.95555838767476,0
18,19,6,9,61.621942419077904,1
18,19,4,6,157.48360805333172,0
15,15,3,4,245.93297209469137,0
3,3,19,22,190.04548347089695,0
8,9,13,25,185.0012870356646,0
3,3,16,9,218.9515069244759,0
12,13,5,20,341.5780540742308,0
3,3,2,29,224.753591306669,0
4,5,3,18,166.02746130140872,0
7,7,2,17,240.12868522606863,0
15,15,3,19,240.79589866542256,0
19,19,20,17,248.7003333112465,0
4,5,7,29,121.41326672669062,1
3,3,4,25,322.81821584655677,0
17,17,16,20,332.89707557976493,0
1,1,8,15,114.85532085717264,1
19,19,0,4,177.1472661008166,0
19,19,5,23,315.15475967381633,0
2,3,15,27,308.0543806094394,0
4,5,19,12,86.45754826093462,1
4,5,4,29,80.38220727910492,1
18,19,2,10,200.72855151375683,0
0,0,2,0,173.44759927389734,0
11,11,1,26,84.83768781606797,1
10,11,19,16,325.57500274431806,0
15,15,11,16,265.7714648454155,0
5,5,12,1,213.8944263089241,0
3,3,13,5,128.3759862113049,1
16,17,14,18,342.46642396759535,0
0,0,7,16,295.07923056892724,0
9,9,9,20,337.8596552544111,0
9,9,11,13,226.01257601151636,0
17,17,17,6,135.10468430506077,1
4,5,3,15,287.1228058832922,0
17,17,7,2,252.90891210675449,0
13,13,20,4,327.4759889718059,0
7,7,21,27,130.47799932829656,1
11,11,18,27,76.78292537198394,1
19,19,0,11,245.4723589719967,0
18,19,0,19,326.2198964517417,0
13,13,4,19,294.8699692380095,0
17,17,16,18,232.84071937934485,0
14,15,9,5,119.79645650665618,1
5,5,8,4,266.092680204091,0
7,7,23,25,198.7737860289583,0
8,9,18,0,136.53470696118484,1
13,13,23,1,164.5168785463004,0
5,5,21,12,52.82704803042368,1
8,9,8,6,91.14314831334984,1
6,7,9,4,313.1484770557457,0
17,17,20,4,236.39438814874885,0
10,11,8,27,159.22090367653536,0
5,5,21,13,159.04254926045934,0
7,7,15,29,236.4399924211127,0
4,5,0,11,88.6619987217716,1
5,5,12,1,116.92326559754277,1
4,5,13,1,213.32930413306823,0
5,5,6,7,159.35110522290657,0
1,1,4,22,236.1412102769938,0
12,13,16,15,263.1506573082456,0
12,13,16,15,143.28889393311084,1
9,9,17,15,52.65868707742738,1
0,0,12,2,163.1720031270323,0
4,5,17,13,169.03930108797826,0
19,19,5,26,88.04818959435151,1
18,19,10,1,286.6893875957354,0
7,7,7,13,202.9479445779212,0
9,9,13,0,119.54548798618656,1
1,1,8,9,65.92315282334121,1
8,9,0,10,262.1274978340174,0
3,3,1,14,210.31012622721065,0
10,11,9,9,333.3591339917336,0
1,1,20,20,215.5002134834436,0
18,19,9,26,217.93822910796723,0
5,5,1,6,230.65565847136375,0
5,5,9,13,270.20653109034276,0
2,3,0,7,235.86886805166912,0
9,9,14,13,61.19306721786163,1
9,9,8,19,160.563447506085,0
18,19,6,9,53.8282995729218,1
17,17,14,22,87.89114869336939,1
11,11,16,9,108.92276656551552,1
19,19,18,17,94.29329277294777,1
12,13,4,12,191.51277028873207,0
12,13,3,25,241.23388917661987,0
12,13,21,18,190.06466887325644,0
7,7,9,8,51.85743732081514,1
17,17,12,2,212.8936493778618,0
6,7,17,15,242.33714177048853,0
15,15,17,3,109.34126146494624,1
7,7,14,24,180.68611529700144,0
18,19,16,6,109.9091172675135,1
8,9,23,21,68.0556982071991,1
3,3,13,4,201.42404913140777,0
19,19,17,6,114.61324922503724,1
13,13,1,27,280.5121020455903,0
14,15,7,9,183.11025390360777,0
0,0,21,28,165.231934726746,0
12,13,13,8,103.98066011914034,1
1,1,8,1,314.5537633718472,0
5,5,5,6,268.68878869894655,0
16,17,13,27,213.44756344036568,0
13,13,19,7,220.43690583067252,0
7,7,5,28,138.27145743760238,1
0,0,9,11,111.07888753027304,1
12,13,9,0,316.6892513615215,0
2,3,7,13,118.61183276953878,1
1,1,10,24,73.989283963295,1
12,13,23,11,84.26231850293686,1
0,0,19,19,306.74285005115325,0
12,13,16,28,90.8110030501986,1
8,9,8,27,158.71578978116787,0
3,3,7,14,289.3192057477442,0
3,3,11,24,273.3290124735435,0
17,17,21,18,330.1588860674137,0
1,1,20,18,175.66776004450116,0
16,17,1,9,325.2275930414339,0
12,13,6,28,158.6196025474732,0
9,9,11,13,55.313793574697186,1
19,19,9,3,88.55591919439765,1
12,13,10,1,133.50277949958695,1
18,19,5,10,203.38437773567267,0
8,9,11,2,126.11289154906773,1
2,3,9,14,209.95192870943563,0
0,0,15,15,269.6282893102168,0
12,13,9,5,151.36030845520207,0
10,11,13,3,234.61224890147864,0
7,7,22,17,78.11177430206911,1
16,17,17,18,279.16302504559445,0
9,9,10,14,61.3932453137172,1
13,13,7,18,135.20144629622206,1
8,9,1,3,63.36175210107605,1
11,11,15,9,211.04043755198813,0
9,9,2,0,170.49377155975523,0
2,3,8,8,114.64706656769155,1
19,19,9,15,159.2037214118466,0
11,11,5,21,119.2981170023701,1
6,7,16,28,170.5166127775391,0
14,15,2,1,263.2442840852801,0
16,17,0,5,182.0748664247226,0
8,9,6,20,310.9962076923069,0
9,9,16,18,227.41254066340343,0
1,1,22,11,343.05647636646813,0
3,3,8,29,111.18428950656887,1
18,19,11,17,82.88357216539852,1
0,0,3,14,167.4184137578352,0
8,9,23,2,134.45479788059467,1
7,7,21,28,226.38938823650952,0
1,1,1,10,323.7363801949506,0
5,5,4,29,238.01749748338295,0
10,11,18,29,227.52996825849797,0
4,5,14,10,175.31826739366346,0
2,3,11,7,197.3212265927936,0
5,5,18,11,274.8888378035139,0
1,1,8,16,255.79718867582835,0
11,11,19,28,332.6817264343161,0
3,3,11,22,232.6283733731969,0
4,5,1,15,139.66644740012345,1
1,1,13,10,273.0784786303671,0
8,9,3,27,143.8123650132704,1
12,13,7,13,243.8414963444808,0
11,11,3,28,323.0886702151001,0
8,9,10,21,75.08518343917032,1
4,5,12,21,224.6895799324085,0
6,7,10,9,106.83501764033512,1
9,9,22,9,218.32127350339593,0
16,17,9,22,94.31642761615772,1
13,13,9,13,97.08161750116318,1
7,7,11,13,294.3333375203169,0
18,19,0,24,154.43843382176857,0
19,19,21,6,302.87611622256327,0
10,11,20,29,221.81301368613063,0
3,3,13,19,76.73957971808449,1
6,7,5,6,281.30689200975036,0
15,15,20,22,297.03262633780906,0
18,19,9,7,253.302030238075,0
3,3,1,23,150.18361257774094,0
7,7,6,29,251.43111891766608,0
11,11,18,14,148.13398244741597,1
7,7,21,2,335.55763679487126,0
19,19,13,11,235.9654390911246,0
10,11,16,15,239.77480368753788,0
17,17,23,0,174.40147149008783,0
14,15,17,29,209.68380097280652,0
17,17,6,14,140.84900814056027,1
2,3,23,23,144.8363780058219,1
5,5,6,2,106.19671781880469,1
12,13,2,27,124.580533785439,1
1,1,21,23,336.5322076753851,0
12,13,11,27,157.6042459401716,0
3,3,20,18,345.05373965209765,0
11,11,7,6,299.2821151653245,0
17,17,15,9,162.23515830741437,0
18,19,18,21,298.236615424843,0
4,5,23,29,232.61066249349415,0
3,3,6,11,65.81877080643466,1
1,1,9,20,82.7899901928765,1
5,5,12,3,50.72634502083856,1
19,19,0,14,78.45729391969859,1
19,19,22,23,224.58928553080608,0
13,13,2,18,315.3991986360051,0
0,0,7,9,112.52321855618044,1
15,15,17,3,153.02507287811073,0
9,9,10,18,257.6912619285283,0
10,11,18,10,288.80763625994126,0
1,1,10,24,60.59462808803048,1
12,13,13,19,243.95877953706184,0
2,3,10,23,264.9045444132629,0
9,9,14,12,303.1332631584137,0
16,17,8,6,238.0365217533297,0
6,7,0,14,54.11935220103481,1
0,0,11,22,274.38194603721394,0
3,3,19,29,275.04084308971244,0
16,17,20,15,329.91233478809755,0
6,7,11,9,346.6048508526561,0
7,7,11,10,107.46806641060049,1
1,1,16,15,109.16914920276324,1
1,1,10,29,236.42214209099436,0
3,3,10,3,168.16881734629644,0
16,17,0,12,335.4894650013176,0
17,17,20,20,255.32892097287672,0
13,13,9,2,343.8878734934122,0
0,0,20,11,252.6374872107152,0
7,7,11,28,295.56326518248414,0
17,17,3,9,265.4526442158541,0
11,11,14,25,179.76932178619512,0
0,0,1,22,241.19435878129175,0
8,9,18,6,198.91618792852427,0
17,17,4,29,329.9654328329894,0
8,9,3,10,284.81453050431946,0
3,3,16,14,289.5349110932234,0
15,15,14,23,107.12514037786988,1
4,5,9,20,271.75276574875375,0
2,3,9,7,114.10447176630024,1
8,9,11,23,62.56796079801481,1
14,15,22,4,336.1584280985786,0
12,13,6,20,199.279667744876,0
2,3,8,11,113.066381031577,1
10,11,19,11,134.83624764058146,1
11,11,18,3,153.8543247989227,0
0,0,21,22,63.59677052357049,1
12,13,3,26,188.301085869229,0
3,3,4,9,113.00103746578408,1
12,13,2,13,154.7312832841132,0
17,17,23,18,146.64710330140582,1
3,3,17,23,345.79600649959445,0
7,7,14,17,138.08719713980025,1
19,19,11,13,300.5608047355284,0
2,3,19,26,105.66259887731124,1
18,19,19,10,86.81319674616266,1
13,13,7,19,296.1390287703539,0
13,13,14,20,312.2690710965659,0
0,0,16,21,240.1256811624857,0
0,0,5,18,176.18279217787088,0
2,3,16,6,164.60262581839618,0
17,17,10,27,168.8912500880162,0
2,3,4,3,88.36566575321983,1
7,7,1,8,52.854158672842146,1
5,5,18,7,247.68444117727304,0
17,17,23,23,226.98929902226263,0
19,19,15,22,235.8386926437709,0
17,17,3,26,294.68119978864877,0
14,15,17,24,196.39239027401183,0
18,19,17,21,206.3894798554217,0
14,15,16,29,245.8562842953455,0
2,3,12,24,312.8319562615981,0
15,15,17,5,58.2041792997522,1
0,0,9,4,246.1297357537885,0
6,7,11,20,261.0777251468623,0
11,11,3,3,175.21683986457353,0
9,9,18,11,327.12678125433257,0
1,1,23,15,251.90347181832396,0
19,19,18,19,97.53473500663031,1
17,17,17,19,293.0004118761945,0
16,17,22,17,52.15839225133886,1
3,3,5,13,220.39082252433957,0
1,1,21,17,148.3022038750573,1
7,7,19,7,304.6298745466802,0
0,0,16,4,209.994123726362,0
10,11,23,1,82.3520488644036,1
3,3,0,3,293.17891663476007,0
