pilot_name,team_name,track_city,dnf_percent,avg_speed,collision
17,17,2,18,196.3776040627148,0
12,13,3,15,230.34966086286067,0
8,9,3,16,110.98782672647457,1
4,5,1,5,206.427676927678,0
1,1,19,11,328.89044803133265,0
8,9,17,11,59.63323988812908,1
19,19,23,10,133.30077176051122,1
0,0,7,29,62.698723275082315,1
0,0,0,28,154.17601758621538,0
11,11,20,28,141.9967327669386,1
0,0,8,28,235.30174380303035,0
17,17,5,15,336.85418103425513,0
16,17,18,13,280.47714210830316,0
10,11,5,16,293.30622664233476,0
4,5,12,20,110.59642785888822,1
6,7,22,16,297.97570972453883,0
9,9,0,2,65.6343610023698,1
18,19,17,11,103.54371160706272,1
5,5,16,11,296.9328054240343,0
1,1,4,28,59.23601999212931,1
11,11,22,9,174.49444159149087,0
15,15,14,22,193.7468480687076,0
15,15,8,10,95.69978285509336,1
0,0,20,0,168.6406408489993,0
0,0,21,17,248.13388705465744,0
14,15,19,27,276.6473094686296,0
9,9,11,8,216.5931906747444,0
17,17,11,5,133.36482096798704,1
6,7,1,20,196.0853071345556,0
8,9,11,25,297.141172838726,0
11,11,3,28,225.8591961555092,0
19,19,21,16,272.6608214713239,0
4,5,6,17,344.490121452728,0
3,3,9,12,121.31482416084349,1
13,13,20,11,75.66466756707501,1
3,3,8,16,332.0590389655963,0
6,7,9,4,245.85346299457152,0
2,3,18,4,329.34670702326366,0
5,5,23,29,195.39309566023888,0
1,1,22,3,153.71810181884968,0
6,7,18,22,276.74248640809424,0
17,17,17,0,89.41147660489818,1
13,13,15,6,134.2350978782113,1
13,13,13,4,153.55612310165483,0
18,19,4,5,89.37559642305897,1
9,9,18,14,235.69803041457345,0
15,15,2,5,105.16473655554832,1
10,11,12,21,307.0675945827977,0
4,5,23,0,106.21739398794492,1
0,0,21,23,84.56408361142203,1
19,19,16,15,248.5278691980166,0
2,3,23,19,145.0063406179718,1
3,3,11,16,321.681256602425,0
16,17,11,10,155.09124958763428,0
8,9,20,12,322.47750289175013,0
17,17,17,2,300.59247256276626,0
9,9,16,7,144.9396881856486,1
5,5,19,6,267.2886589791093,0
18,19,17,25,191.4174648012469,0
6,7,9,4,338.6028934977438,0
2,3,2,15,234.126038329298,0
12,13,20,8,308.72300998607557,0
14,15,21,12,88.92702645187235,1
7,7,21,23,167.312708438627,0
17,17,12,21,133.0328793503248,1
12,13,0,23,241.29952360357157,0
0,0,21,0,340.82777365685433,0
18,19,10,2,342.7210694357713,0
3,3,16,27,189.00172204259283,0
14,15,13,11,109.7045609813653,1
2,3,14,23,242.99132025538435,0
10,11,6,1,330.78758301191425,0
19,19,22,9,207.8740695281716,0
15,15,17,16,327.7250402223939,0
19,19,5,7,283.68893450320036,0
13,13,9,28,152.10052919772238,0
5,5,7,22,101.97207664782154,1
4,5,20,27,210.7631220431803,0
19,19,7,3,278.6569087757484,0
11,11,5,10,318.08403704558987,0
9,9,15,1,185.5874864601286,0
15,15,19,20,190.17027993669228,0
9,9,6,24,317.2195543026919,0
14,15,3,7,64.48076294461396,1
18,19,21,20,221.285897611871,0
14,15,1,1,214.0228875105557,0
14,15,19,8,202.80031771584723,0
3,3,17,19,325.96936271678663,0
3,3,8,17,324.61621180851,0
14,15,16,4,255.5571061429527,0
16,17,12,14,236.93528182218532,0
12,13,14,6,340.47149286189955,0
12,13,16,28,276.3930904473851,0
18,19,11,8,124.1619344230555,1
12,13,8,18,111.05146116721455,1
1,1,12,2,172.32305372875987,0
17,17,17,18,120.86976118092744,1
3,3,17,6,198.56553839644377,0
10,11,8,4,125.79542029163528,1
17,17,8,25,259.33537663797006,0
7,7,17,28,67.87982789740539,1
9,9,23,8,93.31290426495848,1
5,5,19,3,203.09879589492255,0
8,9,8,19,265.5569407305997,0
8,9,9,8,227.68124432585253,0
5,5,18,4,218.6076496221457,0
17,17,12,13,188.3554299582307,0
15,15,5,23,192.3142455904356,0
18,19,14,4,119.66945628694778,1
8,9,4,2,309.4935131145977,0
1,1,13,15,192.02865477699297,0
2,3,12,27,306.92698042327646,0
7,7,14,21,148.61050885162473,1
8,9,3,19,288.47074722504,0
6,7,10,13,79.65226044496573,1
4,5,13,22,160.90389612930082,0
5,5,21,17,159.23976338645988,0
16,17,0,16,160.95178856416788,0
17,17,1,0,144.81604626664384,1
16,17,11,11,80.70173144347362,1
15,15,17,18,289.989125085192,0
2,3,0,0,221.7945925146137,0
11,11,11,19,194.24348369145272,0
3,3,2,18,79.3683940323078,1
11,11,11,27,294.9817573235719,0
17,17,15,21,288.26475503198515,0
6,7,0,16,169.76338407745223,0
6,7,14,7,289.72245260605195,0
19,19,22,2,81.50063362112067,1
16,17,15,3,302.1600450103452,0
7,7,21,17,116.91425677004956,1
17,17,1,7,147.6306045714993,1
10,11,17,24,163.6402738242667,0
17,17,18,22,253.91440134051692,0
5,5,16,24,261.62201845834204,0
3,3,17,5,108.7788971379633,1
16,17,8,10,187.973875059179,0
5,5,18,14,62.661478976172205,1
7,7,6,3,161.78878206239335,0
13,13,23,0,97.2290898214067,1
2,3,11,4,273.0474876391609,0
9,9,3,22,262.15960705353706,0
18,19,23,15,249.16214173191665,0
1,1,6,1,294.18815727153196,0
12,13,11,16,269.3973087839836,0
14,15,9,0,225.99917990824977,0
19,19,7,18,330.87670254947307,0
15,15,23,4,139.90197911377842,1
8,9,11,29,150.13520240256696,0
0,0,12,27,106.80240416734952,1
10,11,3,24,333.41589405453243,0
5,5,16,12,206.79139487214465,0
17,17,14,19,221.8830314901722,0
14,15,23,0,129.17563555691308,1
19,19,10,29,77.02677807392885,1
0,0,4,22,193.59771136251933,0
18,19,17,26,85.8501750372664,1
19,19,18,2,187.3521169802629,0
10,11,8,9,136.54757337192353,1
6,7,13,19,333.1367078720517,0
8,9,20,4,291.3223722205025,0
2,3,13,22,108.62624282750778,1
16,17,16,8,132.0244507015176,1
4,5,20,26,341.3948182926576,0
17,17,13,20,211.6768278664573,0
16,17,4,22,252.90504290262737,0
18,19,1,27,51.2971442359328,1
10,11,2,14,138.16934263777284,1
7,7,0,28,230.66935422934912,0
2,3,18,22,260.7111941009571,0
15,15,14,28,141.88338886124322,1
4,5,0,8,203.90965028422076,0
0,0,18,4,259.0711872363838,0
2,3,1,24,317.0350008846601,0
16,17,10,25,53.032803689062646,1
5,5,15,10,223.99016367819905,0
15,15,8,27,200.16317349244244,0
6,7,10,8,205.6708316582244,0
15,15,6,11,50.74815791163954,1
0,0,2,10,212.88595907954416,0
10,11,9,20,211.7336762430612,0
13,13,23,8,296.15769886609735,0
18,19,1,6,336.2426802121413,0
8,9,18,5,152.11625512024204,0
2,3,19,1,73.011964293905,1
5,5,6,22,196.34011367369817,0
10,11,22,19,136.16655634544318,1
7,7,0,0,224.1533434051949,0
3,3,2,5,77.7172301660572,1
6,7,10,23,302.886058171632,0
11,11,13,10,331.872938708025,0
3,3,8,22,278.6956184246662,0
16,17,15,12,298.02213454078884,0
5,5,3,19,287.91372742837365,0
4,5,5,1,230.13520281923056,0
8,9,17,19,332.9498560034141,0
13,13,12,14,75.20419272837528,1
18,19,18,15,312.0236883758246,0
1,1,22,8,101.57924960960592,1
5,5,13,17,167.4239492459269,0
6,7,1,19,170.32698861544745,0
16,17,16,15,282.8449558614206,0
19,19,11,28,72.83482366229072,1
13,13,16,17,113.3739809433147,1
12,13,8,18,180.51239185621495,0
17,17,13,6,59.331144256948896,1
18,19,5,24,73.62512726182075,1
3,3,12,23,222.7756206681075,0
4,5,0,9,82.77283232709817,1
1,1,4,20,108.27758714481216,1
0,0,20,1,254.24607634758897,0
9,9,21,18,187.165196102984,0
12,13,11,4,206.56476003148308,0
15,15,1,26,229.36454312004463,0
15,15,8,13,121.83127421838476,1
6,7,8,26,249.3118586478269,0
11,11,19,15,153.43593654586013,0
16,17,19,22,324.5303123857126,0
8,9,3,18,272.6884014673283,0
5,5,11,25,274.1485482566118,0
15,15,11,15,91.51696572389883,1
2,3,18,13,74.25211870583007,1
17,17,9,22,197.3021847675864,0
16,17,15,12,300.9725905716109,0
15,15,0,18,189.91432096431777,0
19,19,3,13,142.3307927314201,1
5,5,18,17,304.1748000285995,0
15,15,6,19,251.95886840340873,0
19,19,17,3,108.28483629603286,1
1,1,13,15,258.6241268882508,0
10,11,10,4,221.0746685722004,0
7,7,10,1,205.912452561785,0
7,7,10,2,272.6888059427695,0
7,7,3,14,252.86228366364907,0
10,11,16,6,226.5845070433747,0
18,19,1,24,134.9336246311353,1
15,15,18,4,199.47039414470535,0
16,17,2,11,281.15565581421083,0
8,9,14,9,131.60531902648447,1
19,19,10,17,316.91495279830804,0
7,7,1,19,137.72282093763397,1
2,3,22,4,286.24431834983,0
12,13,20,16,293.6921209852762,0
16,17,13,20,130.39720612731207,1
18,19,11,18,328.2423732266646,0
19,19,19,13,162.86678521341068,0
7,7,21,5,201.11119410706775,0
6,7,19,11,225.10821819494743,0
13,13,1,18,131.03668455040344,1
18,19,4,9,57.57244066734736,1
16,17,5,21,51.072706232859886,1
9,9,23,18,283.7694778704157,0
7,7,16,26,110.21639393457906,1
19,19,9,22,70.14127888933987,1
13,13,3,20,125.4385726666954,1
13,13,8,10,204.6951160510225,0
14,15,12,25,336.95477808168516,0
7,7,22,15,275.9918058169831,0
6,7,0,18,127.77886119462784,1
4,5,0,27,300.08701578683906,0
10,11,17,7,323.79880445413517,0
0,0,3,6,156.87227806803253,0
0,0,9,13,147.69341855838678,1
4,5,14,7,291.29253157290043,0
15,15,21,8,336.1176778427977,0
15,15,1,1,272.5491752740172,0
18,19,6,21,208.7712369961182,0
3,3,17,3,292.2383140307152,0
12,13,12,5,181.9995572574623,0
7,7,23,20,268.4321024391979,0
10,11,3,1,150.8435834074683,0
13,13,20,16,336.81108187877595,0
12,13,3,13,318.3410425116645,0
8,9,15,5,128.14656546491275,1
9,9,5,12,98.06064882828896,1
5,5,6,9,127.26492994748608,1
5,5,15,12,161.59609259008485,0
0,0,3,14,161.61423236514986,0
8,9,2,24,180.80301300609233,0
2,3,1,21,288.0124881465507,0
2,3,5,25,251.92213188786135,0
5,5,22,18,133.1387797261095,1
16,17,1,23,242.05625249853543,0
19,19,21,20,65.94350673280668,1
18,19,17,28,130.87182903532383,1
19,19,20,11,291.00660306326654,0
6,7,16,25,221.70707284314335,0
4,5,22,15,153.6246501789456,0
10,11,1,13,104.98931752588348,1
1,1,16,19,310.09804012828084,0
16,17,19,29,226.45345109371712,0
3,3,8,12,287.34588808138017,0
11,11,15,26,239.0015523084855,0
10,11,7,4,140.90579642187367,1
0,0,15,12,151.7001417725148,0
3,3,15,12,281.35273842283834,0
11,11,21,4,226.40627683327537,0
9,9,4,12,262.4682494637315,0
2,3,17,14,124.81705433711224,1
1,1,11,5,60.722057777727635,1
12,13,9,1,247.8839362618685,0
9,9,8,28,209.954602599836,0
6,7,7,12,341.94608689026023,0
17,17,9,2,119.54847156708831,1
0,0,1,23,202.81527818599295,0
10,11,9,12,86.13674172758951,1
10,11,10,27,109.60392971986772,1
6,7,7,16,65.93804514830389,1
13,13,4,0,270.1382759780442,0
2,3,14,26,223.3412055224589,0
19,19,16,5,101.2626999359016,1
18,19,5,2,236.21547716673592,0
6,7,11,28,67.85523431801546,1
9,9,19,7,222.59249563741167,0
7,7,22,21,237.14051310816487,0
13,13,11,5,219.49169976632,0
12,13,8,4,278.48500554257606,0
5,5,8,22,142.92354717668226,1
10,11,19,23,147.70171864646014,1
11,11,18,8,191.83621953751268,0
1,1,2,5,316.4526169792539,0
16,17,9,15,253.7268200776404,0
17,17,22,5,266.46142328909957,0
4,5,8,15,181.42656478778017,0
9,9,14,11,114.79924022635932,1
16,17,21,11,233.63892125945753,0
10,11,6,26,205.92998523580843,0
1,1,16,2,289.8045811150037,0
17,17,15,7,114.9763448239744,1
18,19,23,7,327.75758823083345,0
16,17,8,26,315.6771508933459,0
0,0,17,25,290.3510872399711,0
6,7,14,16,92.9034922451053,1
4,5,23,2,345.3638976021501,0
12,13,22,9,78.93201381557611,1
0,0,12,19,313.49271553590467,0
4,5,15,22,266.47872826929705,0
12,13,4,26,247.42197803144632,0
2,3,23,19,164.79931435127884,0
10,11,19,29,53.97192797195808,1
2,3,14,29,258.6618633503018,0
13,13,11,19,180.93137179602317,0
7,7,5,21,110.00871645537856,1
8,9,2,18,142.91955752548958,1
0,0,19,14,85.31733348606964,1
0,0,7,13,83.41466532612627,1
13,13,7,7,346.83117516991626,0
19,19,12,19,280.7656455602315,0
19,19,14,2,168.59210665885269,0
7,7,23,4,92.61439137961756,1
11,11,0,18,90.53245295318668,1
3,3,11,21,185.61058320863413,0
7,7,18,24,207.06605680693173,0
18,19,11,8,124.1619344230555,1
18,19,4,5,89.37559642305897,1
6,7,10,13,79.65226044496573,1
0,0,9,13,147.69341855838678,1
8,9,17,11,59.63323988812908,1
18,19,18,26,137.68755150283363,1
18,19,17,28,130.87182903532383,1
5,5,18,14,62.661478976172205,1
11,11,7,5,67.38195751925987,1
18,19,17,11,103.54371160706272,1
2,3,13,22,108.62624282750778,1
15,15,14,28,141.88338886124322,1
13,13,3,20,125.4385726666954,1
7,7,5,5,93.50447318463291,1
7,7,1,19,137.72282093763397,1
5,5,22,18,133.1387797261095,1
10,11,2,14,138.16934263777284,1
10,11,2,14,138.16934263777284,1
15,15,8,26,106.35685991543652,1
13,13,5,12,95.40128762678292,1
18,19,18,26,137.68755150283363,1
17,17,13,11,124.91202761592292,1
8,9,14,9,131.60531902648447,1
19,19,23,10,133.30077176051122,1
19,19,17,3,108.28483629603286,1
0,0,21,23,84.56408361142203,1
3,3,13,27,91.20647008989812,1
2,3,23,19,145.0063406179718,1
11,11,9,11,128.04844388366828,1
4,5,0,9,82.77283232709817,1
15,15,6,11,50.74815791163954,1
17,17,17,0,89.41147660489818,1
12,13,10,7,140.21129911863005,1
16,17,16,8,132.0244507015176,1
16,17,9,26,146.7438159893817,1
19,19,17,3,108.28483629603286,1
8,9,15,5,128.14656546491275,1
14,15,3,7,64.48076294461396,1
1,1,22,8,101.57924960960592,1
16,17,16,8,132.0244507015176,1
14,15,13,11,109.7045609813653,1
4,5,0,9,82.77283232709817,1
7,7,14,21,148.61050885162473,1
19,19,23,10,133.30077176051122,1
13,13,12,14,75.20419272837528,1
8,9,4,5,55.63794780492464,1
15,15,6,11,50.74815791163954,1
8,9,14,9,131.60531902648447,1
14,15,3,7,64.48076294461396,1
12,13,22,9,78.93201381557611,1
18,19,4,5,89.37559642305897,1
4,5,0,9,82.77283232709817,1
1,1,22,8,101.57924960960592,1
15,15,2,5,105.16473655554832,1
19,19,12,0,83.18150664154629,1
17,17,13,6,59.331144256948896,1
16,17,13,20,130.39720612731207,1
17,17,12,21,133.0328793503248,1
3,3,13,27,91.20647008989812,1
19,19,12,0,83.18150664154629,1
1,1,4,28,59.23601999212931,1
19,19,23,10,133.30077176051122,1
15,15,8,26,106.35685991543652,1
16,17,1,25,137.39601288038097,1
3,3,17,5,108.7788971379633,1
0,0,9,13,147.69341855838678,1
11,11,20,28,141.9967327669386,1
0,0,7,3,139.4674763894526,1
19,19,12,0,83.18150664154629,1
16,17,5,21,51.072706232859886,1
10,11,2,14,138.16934263777284,1
19,19,17,3,108.28483629603286,1
10,11,19,23,147.70171864646014,1
15,15,14,28,141.88338886124322,1
0,0,21,23,84.56408361142203,1
18,19,10,19,119.02358610528704,1
9,9,5,12,98.06064882828896,1
15,15,23,4,139.90197911377842,1
2,3,21,18,131.72292350300867,1
2,3,18,13,74.25211870583007,1
9,9,16,7,144.9396881856486,1
7,7,17,28,67.87982789740539,1
7,7,21,17,116.91425677004956,1
19,19,3,13,142.3307927314201,1
12,13,14,24,112.49065638154168,1
8,9,15,27,122.1733068381766,1
16,17,11,11,80.70173144347362,1
17,17,1,0,144.81604626664384,1
2,3,17,14,124.81705433711224,1
10,11,1,13,104.98931752588348,1
12,13,17,26,140.57639947088515,1
19,19,17,3,108.28483629603286,1
6,7,14,16,92.9034922451053,1
15,15,2,5,105.16473655554832,1
10,11,19,23,147.70171864646014,1
10,11,10,27,109.60392971986772,1
19,19,21,20,65.94350673280668,1
9,9,23,8,93.31290426495848,1
16,17,5,21,51.072706232859886,1
9,9,14,11,114.79924022635932,1
1,1,18,18,130.34459509090786,1
0,0,21,23,84.56408361142203,1
6,7,14,16,92.9034922451053,1
10,11,1,13,104.98931752588348,1
12,13,22,9,78.93201381557611,1
13,13,15,6,134.2350978782113,1
17,17,12,21,133.0328793503248,1
6,7,7,16,65.93804514830389,1
15,15,1,21,132.1017822140945,1
15,15,8,10,95.69978285509336,1
18,19,10,19,119.02358610528704,1
18,19,17,28,130.87182903532383,1
17,17,15,7,114.9763448239744,1
19,19,12,0,83.18150664154629,1
6,7,16,14,81.04123155503832,1
1,1,18,18,130.34459509090786,1
19,19,9,22,70.14127888933987,1
12,13,22,9,78.93201381557611,1
19,19,12,0,83.18150664154629,1
19,19,3,13,142.3307927314201,1
2,3,13,22,108.62624282750778,1
3,3,2,5,77.7172301660572,1
8,9,15,5,128.14656546491275,1
11,11,7,5,67.38195751925987,1
13,13,5,12,95.40128762678292,1
12,13,10,7,140.21129911863005,1
18,19,17,11,103.54371160706272,1
19,19,10,29,77.02677807392885,1
13,13,15,6,134.2350978782113,1
19,19,17,3,108.28483629603286,1
10,11,8,9,136.54757337192353,1
15,15,8,13,121.83127421838476,1
14,15,23,0,129.17563555691308,1
10,11,9,12,86.13674172758951,1
13,13,12,14,75.20419272837528,1
8,9,17,11,59.63323988812908,1
17,17,9,2,119.54847156708831,1
15,15,8,26,106.35685991543652,1
8,9,2,18,142.91955752548958,1
13,13,4,14,145.82258717459226,1
14,15,13,11,109.7045609813653,1
3,3,2,18,79.3683940323078,1
18,19,4,5,89.37559642305897,1
6,7,16,14,81.04123155503832,1
4,5,12,20,110.59642785888822,1
12,13,8,18,111.05146116721455,1
19,19,11,28,72.83482366229072,1
14,15,3,7,64.48076294461396,1
7,7,17,28,67.87982789740539,1
17,17,12,21,133.0328793503248,1
3,3,17,5,108.7788971379633,1
0,0,7,29,62.698723275082315,1
19,19,10,21,70.28411787491459,1
13,13,12,14,75.20419272837528,1
7,7,5,5,93.50447318463291,1
10,11,9,12,86.13674172758951,1
18,19,4,5,89.37559642305897,1
3,3,9,12,121.31482416084349,1
17,17,1,7,147.6306045714993,1
15,15,6,11,50.74815791163954,1
13,13,3,20,125.4385726666954,1
0,0,9,13,147.69341855838678,1
18,19,21,22,139.03238417619505,1
9,9,0,2,65.6343610023698,1
17,17,13,11,124.91202761592292,1
15,15,8,26,106.35685991543652,1
4,5,21,4,148.2595617702226,1
8,9,14,9,131.60531902648447,1
1,1,4,28,59.23601999212931,1
11,11,9,11,128.04844388366828,1
7,7,19,11,116.56563223613476,1
19,19,22,2,81.50063362112067,1
13,13,3,20,125.4385726666954,1
18,19,21,22,139.03238417619505,1
4,5,23,0,106.21739398794492,1
19,19,10,29,77.02677807392885,1
9,9,14,11,114.79924022635932,1
17,17,9,2,119.54847156708831,1
15,15,8,26,106.35685991543652,1
19,19,7,28,86.75739913397817,1
9,9,23,8,93.31290426495848,1
16,17,13,20,130.39720612731207,1
6,7,7,16,65.93804514830389,1
18,19,17,26,85.8501750372664,1
16,17,10,25,53.032803689062646,1
18,19,14,4,119.66945628694778,1
10,11,19,23,147.70171864646014,1
18,19,17,26,85.8501750372664,1
3,3,9,12,121.31482416084349,1
6,7,7,16,65.93804514830389,1
