pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,penalty_points,personal_position,rain_forecast,collision
16,17,12,25,206.4395393349579,33,2,51,2,14,0,1
1,1,7,28,237.32643154082143,23,72,24,0,12,0,1
19,19,12,9,240.59074598944488,66,20,2,8,3,0,0
19,19,13,26,89.65531941988934,42,75,14,7,2,1,1
7,7,6,21,93.90177567311174,30,56,14,7,11,1,1
15,15,18,29,51.35903059782778,86,81,64,8,18,0,1
5,5,16,2,188.3848330594583,65,24,63,0,2,1,0
10,11,9,16,147.33033437837037,46,26,44,8,13,0,1
14,15,20,23,286.69603757110343,89,29,39,3,20,0,1
11,11,5,29,203.47439025298075,33,13,53,6,3,1,1
13,13,14,25,213.72525546933596,34,97,1,8,16,0,1
7,7,22,2,58.88648011624069,70,28,46,9,1,0,1
5,5,5,24,58.96651148291588,25,39,61,10,6,1,1
3,3,20,15,94.03139546369242,82,26,63,7,19,1,1
17,17,7,11,102.77199784491955,79,11,10,3,13,1,1
15,15,19,5,256.06807740179386,50,71,2,10,8,1,1
6,7,7,3,94.201559361559,92,26,12,2,8,1,1
11,11,6,20,300.06412938846245,22,74,47,6,19,0,1
9,9,20,10,112.22405591707084,31,51,28,11,17,0,1
11,11,18,25,109.44623498416344,82,18,48,1,8,1,1
17,17,4,6,299.31603899258886,42,9,2,6,19,1,1
15,15,23,7,274.1992200327545,42,18,59,1,13,0,0
14,15,9,21,64.04662737176986,44,18,27,5,20,0,1
14,15,18,19,192.34357397190232,21,86,65,1,4,0,0
0,0,8,21,172.72708493154644,27,16,30,9,12,0,1
16,17,3,3,311.73466845471364,36,55,61,8,10,1,1
4,5,8,6,251.36068790305904,49,37,50,8,7,1,1
5,5,23,27,330.4181204472582,99,99,49,5,7,1,1
10,11,14,25,95.97665768990814,31,12,56,8,8,0,1
0,0,6,18,266.41983851261017,11,88,9,10,1,0,0
2,3,12,21,215.09651385334257,72,3,9,5,10,1,1
12,13,15,12,64.14475140764587,55,86,11,4,2,0,1
9,9,15,3,228.79221663682503,25,45,16,2,3,0,0
6,7,12,23,309.7795659443332,74,70,52,11,8,0,0
10,11,16,11,166.77467766984572,48,41,23,0,18,1,1
5,5,0,13,257.24889917452464,91,52,5,5,4,1,1
4,5,15,27,147.08735682770043,36,18,33,9,17,0,1
2,3,20,29,174.99716420043944,76,3,20,2,6,0,0
17,17,2,11,168.802644172106,46,22,49,10,3,1,1
3,3,22,7,347.1316657426604,31,11,36,7,15,1,1
18,19,0,20,109.42334001170856,82,98,24,10,11,1,1
2,3,12,13,167.8812897191587,82,22,38,0,7,1,1
8,9,7,2,52.24924849610704,23,94,33,0,15,1,1
10,11,7,11,219.26971780810692,19,41,44,7,14,0,1
17,17,15,19,158.11719832343874,0,97,59,8,11,1,1
12,13,18,17,114.2130847164995,74,77,7,9,9,0,1
4,5,3,24,178.55605674292943,18,31,58,7,2,1,1
3,3,23,9,141.37758055959458,36,28,20,10,20,0,1
14,15,16,14,337.295847723178,9,5,19,3,4,0,0
4,5,18,12,93.68611632274953,9,37,4,5,18,1,1
7,7,10,19,260.46623528061394,4,95,62,7,19,0,1
1,1,21,10,59.5784905516107,39,6,29,0,7,0,1
11,11,16,29,158.0951980288209,96,51,39,10,2,1,1
6,7,16,22,98.3355417543659,93,22,51,6,20,1,1
10,11,16,26,146.5977347887787,69,65,56,2,18,1,1
6,7,11,9,161.9875760636488,33,63,38,5,4,1,1
12,13,14,17,183.35877544488255,67,92,54,6,13,0,1
11,11,18,10,266.4795068598204,11,15,64,4,5,1,1
4,5,23,17,242.8464820026675,81,68,59,0,16,0,1
19,19,1,12,125.47434191168516,63,22,50,1,18,1,1
17,17,22,1,276.0336402483868,33,7,18,2,16,0,0
19,19,1,27,182.01434697117523,65,97,59,4,19,0,1
0,0,7,20,96.79063645950968,54,19,63,0,14,1,1
10,11,22,28,252.6380669062829,79,15,26,3,20,0,1
9,9,23,24,278.9826332525678,80,32,14,8,13,0,1
4,5,23,16,235.89121289593905,44,1,21,6,3,0,0
3,3,19,14,265.04639735279466,31,58,63,11,8,1,1
9,9,8,11,55.13770925023982,40,8,14,1,6,0,1
11,11,11,29,102.79852264899984,90,42,28,6,3,1,1
9,9,20,15,325.1228155226475,85,32,17,4,10,0,0
10,11,13,28,102.63633980362845,90,1,23,8,18,1,1
3,3,19,0,329.24717224359387,24,9,13,0,18,0,0
10,11,16,16,202.5884857845635,54,84,1,9,15,0,1
0,0,0,24,158.53135538660652,86,83,57,7,8,1,1
0,0,0,9,51.30534675531449,34,4,1,9,8,0,1
13,13,2,18,64.93057386936775,92,29,1,7,12,1,1
19,19,9,22,73.9777404259863,20,4,33,11,12,0,1
11,11,9,26,246.7935559299024,49,89,8,10,6,0,1
4,5,9,25,178.44232221851547,72,53,62,8,16,0,1
10,11,22,13,333.60146103749827,2,63,33,0,15,0,1
1,1,7,29,153.16989059424827,11,81,35,2,3,0,0
12,13,17,23,231.16301751458113,3,43,6,4,20,0,1
0,0,20,3,150.12986315819893,53,56,62,2,15,0,0
1,1,21,16,174.06198136351645,61,73,64,4,6,1,1
6,7,20,13,140.47072475166266,32,15,54,0,3,0,1
16,17,21,8,119.43210658359872,20,36,32,1,9,0,1
12,13,18,23,230.09211948136365,40,17,63,1,3,1,1
10,11,0,26,81.10632611143713,84,81,6,7,10,0,1
2,3,22,6,60.30078279448976,80,27,63,0,14,0,1
13,13,12,22,264.7743413946315,23,57,9,0,15,0,1
0,0,7,11,111.39775433873798,83,86,44,2,13,1,1
18,19,14,8,197.56736668803356,46,89,54,10,1,1,1
19,19,4,21,283.1605300226715,96,29,37,6,7,1,1
11,11,19,21,68.57482391607678,14,2,61,9,19,1,1
4,5,20,15,298.30798694508906,5,91,41,6,1,0,1
14,15,15,29,254.91321389420816,86,24,29,5,19,0,1
8,9,5,18,85.84839069055118,90,78,36,10,20,0,1
2,3,15,26,328.2441090049191,67,4,38,6,17,1,1
2,3,23,20,86.52200615960345,80,3,63,3,8,1,1
5,5,15,19,234.88203757581127,58,74,52,2,15,1,1
16,17,20,18,53.41155109731558,74,65,50,6,19,1,1
0,0,19,12,67.96681153540061,56,29,20,3,8,1,1
15,15,3,0,320.50388548368454,40,70,52,1,8,1,0
4,5,21,18,60.6025265577202,47,28,1,9,1,1,1
6,7,19,13,189.14903908934232,73,97,47,7,8,1,1
19,19,15,27,61.42665221634371,37,95,54,9,14,0,1
0,0,8,20,225.20471911230487,53,97,62,10,9,0,0
6,7,10,2,118.2431137304824,38,94,25,6,17,1,1
16,17,16,2,290.3916589197906,60,79,8,2,9,1,0
18,19,4,12,51.43475355986645,82,66,64,11,4,0,1
8,9,1,29,338.02417585681087,81,9,17,4,16,0,1
2,3,23,0,287.3674727174152,61,50,36,1,17,0,0
12,13,12,6,129.51934976750948,18,39,16,9,13,0,1
14,15,0,18,348.6520555437259,80,79,1,3,6,1,1
17,17,17,24,308.73671761183164,30,90,50,3,1,1,1
12,13,13,4,300.24571978757837,77,5,48,1,19,0,0
7,7,12,9,63.20448382584895,35,95,15,5,4,1,1
1,1,18,15,126.9654546555808,55,84,25,0,5,0,1
13,13,4,17,223.5792151032851,59,68,47,2,10,1,1
16,17,23,2,97.80562738277922,48,73,41,6,7,0,1
12,13,5,3,84.53530755462036,30,0,64,10,3,0,1
7,7,11,17,160.26340424491437,47,66,25,0,16,1,1
6,7,2,8,72.3728808542268,95,86,8,7,18,0,1
0,0,4,4,201.00621911251835,14,3,1,8,7,0,0
8,9,0,13,195.40492452413736,0,39,46,10,6,1,1
3,3,14,14,136.2381396032069,32,33,53,7,3,0,1
8,9,22,5,59.16138171440095,19,77,3,5,3,1,1
6,7,16,0,95.24815791478608,78,37,45,0,10,0,1
9,9,4,5,135.2231000382448,10,66,43,10,3,1,1
19,19,0,6,90.55704810747876,83,64,34,1,9,0,1
9,9,20,23,65.74692106707678,68,6,59,9,2,1,1
12,13,7,11,111.11617955185612,86,82,26,3,14,0,1
14,15,14,22,169.10905227047306,85,77,7,4,11,1,1
17,17,12,14,97.65448052652248,96,35,16,3,16,0,1
14,15,2,1,186.94890502548924,66,40,61,8,10,1,1
2,3,13,25,93.36887794966974,73,88,55,5,4,0,1
2,3,0,15,105.79767026178628,30,34,10,11,8,0,1
9,9,20,27,121.83183696448054,40,98,19,5,16,1,1
5,5,20,19,280.62722416553515,53,51,35,8,9,0,0
19,19,7,7,243.64426325002552,30,32,2,3,1,0,0
8,9,17,17,266.830601494744,95,71,56,5,20,1,1
10,11,12,13,90.6855546271447,78,63,57,10,2,1,1
16,17,18,12,118.18469802307423,93,27,13,2,10,0,1
8,9,2,24,288.06406393328405,85,0,8,1,6,0,0
8,9,18,15,81.85205924917844,85,7,3,10,5,1,1
14,15,20,14,339.92959332676406,28,2,29,9,3,0,0
1,1,16,26,81.11637683830723,74,85,10,1,2,0,1
19,19,10,18,207.513769674215,78,96,20,9,14,0,1
5,5,2,20,125.00769677028968,80,58,29,2,13,0,1
8,9,23,27,345.8536746147172,48,4,63,3,19,1,1
0,0,9,24,273.8699034603443,22,28,50,11,14,0,1
7,7,0,26,263.70522933527224,69,8,57,9,5,1,1
14,15,0,9,190.8219525927354,23,23,3,2,20,1,1
15,15,20,10,195.1854465967295,21,97,11,10,6,1,1
7,7,16,18,130.76738637252717,60,22,34,8,4,1,1
17,17,7,24,85.90909517928363,55,30,24,8,4,0,1
0,0,3,12,154.70895070370685,10,34,8,10,5,1,1
15,15,5,15,193.5528631481457,50,46,31,4,10,1,1
11,11,23,0,211.29954512823377,57,51,13,0,7,1,0
0,0,8,1,81.03557753352392,55,17,12,2,15,1,1
15,15,17,4,243.0564485424309,16,62,2,6,14,1,1
19,19,14,16,110.78743631850418,57,97,16,8,19,0,1
14,15,20,8,322.21686557929,54,37,49,3,5,1,1
2,3,10,8,303.016236991206,36,98,52,8,4,0,0
9,9,9,19,128.6012386142785,70,95,47,4,5,0,1
14,15,5,0,323.1517786027221,39,38,14,4,10,1,0
6,7,1,28,314.2079236845638,96,83,64,4,9,0,0
4,5,22,17,215.09817508927208,84,34,59,0,17,1,1
9,9,7,19,80.29392752357666,23,14,10,10,20,1,1
3,3,22,12,279.1617199625267,61,73,43,10,17,1,1
11,11,21,4,245.29947191267777,80,89,49,0,10,0,0
19,19,17,13,107.01571747746948,36,71,51,6,18,1,1
11,11,19,2,340.5037038844736,90,84,9,9,14,0,1
16,17,18,21,342.0746713016894,53,60,45,2,6,1,1
10,11,7,1,312.9203395023162,47,78,31,11,15,1,1
0,0,1,3,150.58394267025932,40,58,4,7,17,1,1
7,7,1,4,128.35438110545198,19,17,35,0,17,0,1
1,1,8,3,215.01472560771276,4,70,30,10,7,0,1
3,3,10,24,92.77475268294243,5,63,54,3,12,0,1
16,17,7,14,227.32837459802957,81,48,2,7,13,1,1
17,17,22,8,328.98041870905007,62,93,60,0,6,0,0
11,11,12,9,237.2910893862913,88,5,22,3,15,1,1
7,7,20,23,233.1054198500963,82,32,17,10,17,1,1
18,19,14,21,62.67818151260977,51,59,15,5,12,0,1
6,7,10,21,265.53078326778046,55,16,18,3,10,1,1
7,7,22,14,160.41758473581945,74,80,15,6,18,0,1
0,0,11,3,236.08273524128617,28,90,38,8,5,1,1
1,1,23,23,62.947171079805344,53,85,3,2,7,0,1
13,13,14,17,212.26394182697072,60,3,47,4,4,0,0
1,1,16,28,160.38566918847732,0,55,55,1,13,1,1
11,11,15,16,189.6726425470804,49,88,10,4,15,1,1
1,1,19,29,283.87182548641647,65,84,32,1,3,1,1
6,7,15,26,335.70659562117135,97,79,52,0,9,0,0
7,7,1,19,326.9010237909735,88,46,33,4,8,1,1
9,9,22,22,274.02835559821114,90,14,61,2,15,1,1
9,9,5,5,279.7733891002139,49,89,55,2,11,1,1
1,1,7,5,77.38895254827007,13,48,34,6,16,0,1
15,15,1,27,293.9809648845787,50,68,64,11,2,0,1
18,19,20,24,78.45862526632274,83,67,51,2,5,1,1
5,5,9,8,110.75873681866965,92,20,24,4,12,1,1
12,13,3,24,288.54331079273925,36,70,35,1,10,0,0
13,13,10,7,118.98084310962903,71,13,20,11,3,1,1
6,7,13,21,304.10720145428047,56,95,3,9,15,1,1
1,1,18,3,136.72282174051307,9,67,60,11,11,1,1
8,9,10,26,183.40879423003452,19,94,6,1,10,1,1
18,19,20,4,164.23821577256825,84,58,44,11,20,0,1
4,5,20,0,130.55069830679128,97,31,40,1,8,0,1
12,13,0,23,204.25169895482267,21,40,40,8,20,1,1
14,15,11,15,338.4075180652184,84,90,52,5,9,0,0
2,3,19,7,201.06693373972456,3,98,38,2,15,0,1
12,13,15,6,228.1994913439709,92,9,5,11,13,0,1
15,15,20,12,261.17740941180483,69,89,3,7,11,1,1
14,15,9,18,244.21310413646697,85,62,54,3,5,1,1
2,3,20,22,227.5596990991315,72,65,48,9,15,0,1
12,13,13,0,323.4767468614064,44,4,23,4,20,0,0
4,5,19,26,159.60696140070064,78,69,65,3,10,0,0
15,15,21,17,143.2787288564814,46,28,32,0,7,0,1
0,0,16,5,113.22399989379868,7,37,64,8,1,1,1
1,1,22,22,238.3151097744029,46,91,15,4,10,0,0
5,5,0,17,65.86117798005353,57,47,28,6,13,0,1
18,19,20,13,332.6351557475837,63,10,22,2,14,0,0
15,15,12,13,173.84673181217352,38,15,10,7,1,0,0
9,9,16,26,82.80524973218958,54,41,45,6,8,0,1
13,13,21,2,130.9279664716377,50,55,52,11,6,0,1
4,5,0,0,215.14290244091157,47,74,24,11,20,1,1
11,11,9,26,217.2406681185028,44,65,52,1,9,0,0
2,3,6,21,124.50801554339544,52,87,19,5,18,0,1
11,11,19,17,321.652428701082,71,69,59,3,13,1,1
3,3,3,21,291.1506712810412,66,16,33,8,17,1,1
2,3,17,26,309.00985744130844,1,49,2,0,10,0,0
19,19,7,16,226.29001657082168,55,78,2,1,11,0,1
14,15,15,10,67.4021143452992,86,31,18,11,12,0,1
11,11,11,17,312.81779732430294,7,69,54,8,7,0,1
18,19,7,15,70.97189051118805,44,30,52,4,10,0,1
3,3,9,24,315.03640756887677,33,51,41,2,11,0,1
11,11,11,21,210.6299116730507,92,44,37,11,20,0,1
18,19,17,17,158.19825259155596,79,48,61,5,1,0,0
15,15,21,9,115.10538380535796,21,89,25,4,19,1,1
9,9,9,24,99.5583870723092,63,59,41,1,7,1,1
0,0,21,28,124.22967032650736,55,48,54,9,1,1,1
13,13,18,12,273.7751031940506,45,98,59,7,14,0,1
14,15,14,0,337.55739844581836,74,43,21,0,7,0,0
2,3,18,14,280.1072480402964,99,16,26,10,3,0,0
9,9,15,19,323.0898409130291,77,55,53,5,14,1,1
6,7,2,28,50.624797404407765,71,24,21,6,20,0,1
9,9,18,17,303.6309952398724,28,16,51,8,20,0,1
0,0,3,21,267.5595102600342,28,50,12,11,16,1,1
15,15,8,16,288.63741036689794,14,98,34,6,11,1,1
12,13,10,19,299.4205319036559,66,18,28,2,5,0,0
2,3,16,28,270.73708235207704,61,11,36,1,20,1,1
14,15,10,20,229.5829796214506,16,99,30,6,5,1,1
13,13,3,7,84.99321796269102,12,94,45,11,15,1,1
13,13,17,6,214.37367007903836,8,52,6,0,3,1,1
0,0,12,23,251.0153281047557,68,82,54,3,9,0,0
5,5,11,1,225.83556083465493,74,23,17,11,20,1,1
9,9,1,4,166.68802108521467,69,61,24,8,8,0,0
8,9,1,4,174.79905734900603,25,32,24,10,5,1,1
19,19,15,25,328.80854009287424,88,23,48,0,1,1,1
17,17,3,9,68.51928574120365,96,11,12,6,15,1,1
17,17,13,24,179.86910654192786,17,48,27,8,6,1,1
1,1,14,28,180.64750224663612,1,63,47,11,18,0,1
16,17,9,2,185.90359732360423,58,46,56,7,2,0,0
13,13,6,29,276.97124772265016,67,92,39,1,3,1,1
13,13,18,29,327.52313338781795,11,63,14,11,8,1,1
17,17,6,2,60.79900232237912,12,51,8,2,3,0,1
1,1,8,16,150.93284653052513,78,60,20,8,16,0,1
5,5,22,0,325.0627514336833,6,66,59,3,11,0,1
4,5,13,0,215.12736876148145,87,24,43,3,11,0,0
19,19,12,14,96.1371752036732,88,11,57,3,5,1,1
7,7,8,5,250.22978473389415,1,14,14,5,5,1,0
19,19,17,18,92.63463222604908,25,1,47,10,3,1,1
5,5,7,29,303.79767577306353,54,86,30,4,2,0,0
1,1,2,21,142.675731430704,8,44,39,5,20,1,1
0,0,11,21,137.62395928964474,37,76,37,11,6,1,1
3,3,6,18,213.2553265322592,46,41,36,9,4,0,0
11,11,1,1,91.76645672781214,46,77,17,5,4,0,1
18,19,8,1,95.101711669613,67,2,20,2,13,0,1
16,17,12,10,133.7872399751532,1,42,21,6,8,1,1
11,11,19,1,173.07755611296636,29,20,54,9,16,0,1
10,11,19,28,269.1927222279707,78,5,12,10,12,0,1
14,15,1,13,344.1508345170116,76,98,56,10,4,1,1
5,5,15,6,295.7400213289391,21,13,21,8,19,1,1
16,17,5,14,79.4036577122212,38,32,20,1,16,0,1
1,1,9,0,280.461057828069,90,40,20,8,16,1,1
10,11,23,10,332.0732023455572,83,29,35,8,16,0,1
7,7,3,20,163.54904381762404,74,2,2,8,1,0,0
9,9,9,13,337.89061976454354,45,35,46,5,16,0,0
1,1,4,6,247.6268335543806,24,88,39,4,8,0,0
9,9,5,1,136.11665318772916,14,53,59,6,16,1,1
14,15,20,19,245.3003805866442,78,13,43,5,12,0,1
19,19,3,26,217.1878125968622,75,66,34,8,17,1,1
16,17,13,7,224.64801131363475,92,66,45,1,8,0,0
13,13,12,14,337.2382197638555,70,37,11,4,12,1,1
16,17,20,17,333.95611861472764,98,13,30,1,19,0,1
6,7,13,8,217.1878489482864,53,89,34,9,9,1,1
16,17,6,16,258.27215071199515,81,61,39,3,7,1,1
17,17,10,15,63.53805657175388,63,25,30,4,13,0,1
4,5,9,17,215.6285946096521,81,57,18,5,3,1,1
2,3,6,11,72.69055434095817,13,69,20,2,19,1,1
17,17,1,24,86.49999908032318,7,5,12,6,1,0,1
18,19,3,12,60.78164659105788,35,36,25,0,7,0,1
1,1,14,3,316.2114542503879,79,83,61,4,10,0,0
12,13,12,22,262.2923875796337,32,25,49,5,5,0,0
10,11,13,19,86.18164238478981,0,51,29,4,18,1,1
4,5,15,10,264.2601323682198,84,11,49,9,5,1,1
2,3,10,19,69.54690477334157,98,21,25,9,6,0,1
7,7,1,25,169.12776207460428,82,0,43,2,10,1,1
11,11,19,27,201.59091378777848,0,35,47,2,4,0,0
2,3,3,3,161.88889089993376,96,14,18,3,3,1,0
11,11,1,29,114.76241231779883,64,20,10,4,1,0,1
15,15,15,8,214.22687135940063,79,78,36,8,12,0,1
7,7,5,26,184.49040075090025,75,63,41,11,5,0,1
3,3,17,7,90.319009399599,41,32,62,3,11,1,1
17,17,9,27,288.41930328747856,93,77,54,3,7,0,0
5,5,1,2,188.410564629173,11,58,53,6,9,0,0
4,5,10,28,344.7520244118419,39,79,27,9,20,1,1
0,0,1,20,81.9348754252042,63,62,25,2,3,1,1
1,1,6,24,51.47743373003667,71,75,13,9,5,0,1
14,15,9,12,177.55895909978105,43,29,9,7,13,0,1
7,7,19,5,68.87107390114583,16,43,28,10,14,0,1
10,11,16,10,121.01038879552029,80,12,14,11,12,1,1
11,11,11,10,171.35672390801892,38,84,14,3,20,0,0
14,15,1,14,143.617358442603,92,20,25,3,9,1,1
6,7,7,26,231.27308021306325,85,52,46,7,1,1,1
8,9,4,24,95.77278948796926,63,5,52,9,20,1,1
14,15,23,5,154.79157751594386,66,88,48,6,13,0,1
8,9,16,0,279.8447918620285,89,50,52,6,4,1,1
9,9,3,14,318.4964733107475,15,74,53,0,1,0,0
18,19,17,19,339.0268233459902,67,95,10,8,10,1,1
1,1,23,13,267.34589395858956,50,65,24,11,8,1,1
8,9,8,22,84.54220908105268,56,81,9,11,16,1,1
15,15,6,20,80.87358772473749,99,56,1,5,7,0,1
1,1,15,1,276.17817134383716,0,73,43,4,1,0,0
19,19,12,28,78.1328137006243,76,26,6,3,14,1,1
15,15,16,24,81.83661715581049,33,19,17,4,12,1,1
5,5,12,4,128.56743767287807,49,52,55,5,20,0,1
0,0,22,19,281.2525536880987,77,73,35,11,6,1,1
