pilot_name,team_name,track_city,dnf_percent,avg_speed,wins_count,number_of_overtaking_last_year,driver_salary_mln,collision
12,13,19,6,278.51322304124693,34,4,25,0
14,15,20,14,99.7713814941892,25,46,24,1
3,3,18,21,131.909027963883,40,70,47,1
16,17,13,13,193.8182679640149,43,98,3,0
6,7,12,2,277.96742943584,35,29,21,0
7,7,15,9,294.9889029212524,69,43,31,0
4,5,15,4,125.5751537223898,86,27,41,1
5,5,3,29,245.5906059850136,69,92,45,0
15,15,13,6,345.0712510420344,4,44,6,0
6,7,20,2,214.9577515796416,10,27,50,0
6,7,20,5,253.33262263925351,54,1,47,0
9,9,13,20,121.57111047903496,11,29,58,1
2,3,8,1,341.18857081634394,60,11,51,0
5,5,6,13,306.80186366394736,71,94,46,0
1,1,16,18,272.1066319934722,48,65,3,0
0,0,13,1,230.78381778340568,10,94,15,0
17,17,12,22,190.25125101259871,92,82,24,0
7,7,19,13,50.370878542183895,75,55,42,1
1,1,15,26,152.51341878416693,1,94,31,1
13,13,10,20,182.67969596222977,61,73,63,0
4,5,15,13,153.6051215015328,0,32,20,0
19,19,8,19,60.574611909993806,89,54,1,1
2,3,17,23,222.86334565119685,95,61,33,0
6,7,15,22,88.51676259328954,38,35,38,1
19,19,7,28,221.38979305062705,89,92,34,0
12,13,13,27,172.1494683944744,88,27,3,0
6,7,10,21,330.23574110364484,98,11,48,0
19,19,19,28,315.12282993528953,52,23,28,0
7,7,10,26,203.98651740692057,72,9,34,0
7,7,15,10,108.7379755868236,28,28,27,1
4,5,7,10,108.41630959764552,34,59,51,1
9,9,16,3,316.7759606007623,45,4,51,0
14,15,7,20,268.78670763164405,34,38,25,0
4,5,21,27,53.18702898917709,12,42,33,1
1,1,10,12,114.54400065307529,50,24,56,1
11,11,12,15,52.78186519550214,10,7,28,1
13,13,9,11,283.9889000638699,30,24,36,0
12,13,9,19,113.58678309519227,45,31,40,1
4,5,3,27,122.253552371389,52,93,25,1
1,1,22,19,317.7954598775786,51,98,18,0
12,13,0,23,74.69401377936455,4,17,43,1
1,1,7,21,101.6614530577864,93,5,44,1
16,17,11,22,233.11052262254492,53,41,26,0
3,3,11,21,178.0748947081247,78,99,1,0
9,9,0,2,82.73301219325862,76,74,18,1
14,15,21,5,59.21980932308543,8,13,12,1
12,13,2,2,267.2951252320571,35,39,26,0
9,9,5,7,139.52621801765815,15,40,35,1
12,13,1,4,146.14001952704407,54,66,1,1
8,9,23,16,291.04049163933473,25,73,40,0
6,7,15,1,151.51558001598286,28,80,23,0
3,3,12,23,265.6761551637721,85,68,62,0
19,19,4,15,336.0202919319699,61,94,2,0
17,17,0,27,220.51755102188883,35,50,52,0
6,7,21,2,292.0246156745547,23,16,41,0
19,19,10,19,174.8240042428908,26,68,17,0
8,9,6,23,328.1677218703972,25,93,62,0
17,17,0,13,307.0311756281748,7,82,50,0
18,19,7,8,80.56835356135494,77,72,12,1
19,19,1,10,310.3834144902187,99,29,52,0
6,7,8,13,345.7865806327578,19,21,36,0
19,19,11,11,101.16588943155104,19,12,51,1
15,15,1,11,231.98031605154696,57,34,15,0
5,5,15,15,212.51783231689376,45,61,43,0
15,15,8,1,170.7429551063427,99,86,57,0
8,9,14,20,71.20471432317046,97,74,12,1
3,3,5,27,127.38908480252572,83,24,55,1
12,13,19,26,156.98784965011714,83,20,27,0
10,11,1,16,52.74346218251231,70,36,2,1
18,19,9,13,237.54532660746153,57,90,23,0
10,11,8,9,186.57802776596432,88,13,64,0
4,5,10,0,341.3401481176897,74,27,2,0
2,3,22,23,267.7768987504097,64,88,46,0
11,11,12,13,203.6056557219171,31,38,19,0
9,9,2,4,241.79432032758075,61,3,62,0
1,1,5,13,91.98833194262508,48,92,61,1
19,19,0,13,328.0088112190906,40,80,9,0
11,11,4,22,191.92863694050183,9,84,51,1
14,15,9,18,187.31308745693605,8,44,7,0
2,3,6,1,319.7962348499645,69,49,16,0
16,17,14,14,296.8923709376271,84,30,24,0
15,15,17,19,84.077820468003,39,80,29,1
5,5,13,22,316.51193667733855,21,95,42,0
10,11,6,27,348.3301278528344,80,47,52,0
7,7,15,27,250.25617127067449,88,32,38,0
6,7,12,25,221.5640449300006,97,57,32,0
15,15,0,7,52.68224068217727,11,98,27,1
9,9,22,16,155.18813732829216,35,68,16,0
5,5,17,2,302.8213173656401,92,42,32,0
1,1,16,1,252.7392799167747,64,57,8,0
6,7,16,29,248.51258333450568,96,72,2,0
7,7,13,17,258.6186952928982,65,88,46,0
0,0,8,7,211.06508110000055,7,65,40,0
11,11,12,23,176.71881578071293,62,91,12,0
17,17,4,4,104.10580345003764,86,32,20,1
17,17,1,4,236.46038288463592,42,58,28,0
9,9,18,18,196.55014167948715,94,45,55,0
12,13,11,27,182.05196801966767,8,59,62,0
0,0,2,22,237.91679301991024,10,40,30,0
17,17,10,0,278.30014250193034,73,13,35,0
11,11,6,9,53.49161324114958,76,8,20,1
19,19,21,13,112.5176854122575,15,41,64,1
15,15,6,19,92.09959069761808,81,44,34,1
8,9,1,17,114.14470945097928,57,66,64,1
3,3,13,2,301.7567923847301,32,69,65,0
10,11,9,3,89.09521621888052,33,69,59,1
10,11,22,27,194.5954442726263,14,37,18,0
11,11,20,22,316.07980719254147,8,79,57,1
4,5,13,29,245.22062812472944,59,81,9,0
15,15,11,13,257.5535887340477,92,59,59,0
8,9,11,8,295.7524876178146,71,53,37,0
13,13,2,20,225.32429238413647,66,8,26,0
8,9,19,5,247.6613400546714,43,86,26,0
11,11,1,21,322.1035168574707,57,42,18,0
17,17,5,5,225.4348229951743,43,10,63,0
12,13,20,3,87.656534088338,56,68,5,1
3,3,0,4,66.85734050700461,17,45,25,1
2,3,17,10,284.1584576501548,73,59,64,0
0,0,17,24,205.32297266484792,59,28,17,0
14,15,18,3,255.65190684981795,87,97,45,0
1,1,5,12,191.35593563022303,17,43,34,0
17,17,1,4,210.23806946026733,13,8,1,0
1,1,8,16,121.49475936332124,91,42,59,1
17,17,21,10,344.9483153410809,84,2,26,0
4,5,18,12,178.28222420925206,99,46,33,0
16,17,14,26,270.104374844467,53,75,15,0
2,3,9,5,66.63924185252863,33,10,32,1
17,17,16,24,54.38562957934268,32,54,33,1
3,3,7,6,65.18149541708115,42,81,54,1
11,11,4,5,287.16427721025934,80,11,23,0
19,19,5,20,128.91133310811526,28,61,26,1
17,17,14,1,151.29518854254454,55,16,58,0
7,7,11,21,141.84758542322265,65,58,27,1
11,11,6,19,55.68047492831008,0,2,60,1
10,11,0,26,224.1765667869496,34,70,8,0
7,7,14,4,282.3326481916345,56,75,11,0
11,11,6,12,239.5231096305109,72,70,53,0
1,1,10,27,107.2297086386619,11,57,60,1
19,19,13,13,85.29097847390125,65,33,15,1
1,1,9,18,310.63968962091417,32,94,59,0
7,7,11,29,201.20865069973007,86,99,15,0
11,11,2,3,151.16191092760548,36,37,15,0
13,13,12,0,194.7807225348329,7,68,10,0
4,5,7,17,285.8827986014328,49,77,45,0
8,9,15,11,131.67546324905587,35,26,50,1
9,9,14,13,209.3651463754923,70,46,64,0
18,19,16,14,337.6457822402911,80,12,10,0
3,3,15,14,330.42297846694265,55,18,29,0
16,17,23,21,334.2427931226063,26,94,14,0
9,9,2,16,83.78739685586766,65,77,56,1
5,5,21,23,168.87498106440398,84,1,57,0
12,13,14,16,313.095723348793,27,20,36,0
9,9,21,9,98.4293463682169,27,33,9,1
15,15,6,24,340.144680217592,22,44,44,0
14,15,15,12,210.9924892057228,90,8,59,0
17,17,10,12,186.48221312390663,83,31,51,0
0,0,21,16,229.7162355348995,7,3,29,0
12,13,14,0,148.2262197308838,87,20,20,1
16,17,23,11,201.96595463620423,56,33,6,0
17,17,6,5,141.37769487542363,9,14,22,1
9,9,19,21,65.56693642655878,69,2,47,1
8,9,1,28,274.12335301278347,64,36,65,0
7,7,12,27,65.81185215170929,38,25,56,1
15,15,15,4,271.8921013423054,96,20,53,0
9,9,22,21,118.9269551097853,21,48,40,1
15,15,23,26,173.3771387625083,93,27,37,0
10,11,9,9,299.5906843837691,2,99,8,0
5,5,7,18,252.77132726516277,70,12,15,0
3,3,11,5,161.94608292539556,35,21,14,0
1,1,11,22,321.829236399844,23,42,62,0
12,13,22,27,86.18343490094303,58,13,45,1
14,15,6,1,199.66969010448815,79,4,28,0
1,1,5,28,305.69670112883074,43,90,18,0
14,15,13,9,303.8736232823106,29,86,24,0
19,19,17,20,280.98595515064795,1,61,32,1
11,11,3,11,66.0023366006498,35,22,32,1
4,5,1,3,346.4165737458083,26,18,35,0
12,13,0,2,243.60903601268024,57,51,43,0
1,1,4,12,97.30062743926676,76,36,60,1
6,7,9,15,269.27904330950116,11,33,1,0
13,13,10,18,177.65818335614497,92,37,43,0
7,7,20,7,136.66332383738745,3,49,7,1
3,3,18,14,307.41630548510807,94,4,18,0
9,9,2,5,65.73076803222712,81,70,8,1
14,15,21,18,288.9543093671909,13,90,20,0
0,0,2,28,164.55928503902686,27,28,59,0
3,3,12,20,302.2724083253287,26,71,40,0
7,7,19,16,101.81374594111222,61,95,22,1
3,3,3,7,257.7181694034284,53,44,61,0
11,11,21,14,221.55130242928172,16,12,62,0
13,13,13,6,109.620324627363,33,79,9,1
19,19,22,13,203.3318630321784,37,30,43,0
15,15,8,16,319.03891691243285,22,54,9,0
6,7,18,8,276.6189770463976,93,8,29,0
11,11,21,12,237.69677586228912,13,17,19,0
17,17,5,0,280.7533339207426,22,30,26,0
7,7,18,26,68.16883627559376,62,49,60,1
1,1,9,13,225.63627681155063,46,13,38,0
3,3,8,0,156.35262883422902,25,78,54,0
0,0,2,14,269.5356005627756,71,85,33,0
3,3,7,15,65.37648366870786,82,1,38,1
4,5,15,16,51.53299643135747,60,68,8,1
9,9,7,9,247.8454164701246,65,75,3,0
2,3,20,26,137.89927448946435,48,89,64,1
17,17,19,8,212.97386944703945,84,83,5,0
14,15,15,20,279.75972909549006,89,47,11,0
2,3,13,20,231.70627144219273,35,39,42,0
18,19,0,22,314.3089085462005,24,11,45,0
9,9,18,28,272.58720465168307,64,66,43,0
6,7,16,17,233.4679719897146,53,89,38,0
9,9,20,3,315.2718949604622,11,23,4,0
4,5,5,29,296.21526520763103,2,26,50,0
11,11,20,12,332.7721119462804,58,25,42,0
8,9,2,12,197.5509631160783,57,37,6,0
3,3,15,15,226.03123726368625,70,62,49,0
2,3,20,7,85.30336476408463,2,28,51,1
9,9,1,3,216.91394824820145,34,42,8,0
18,19,8,7,319.46783890396887,70,31,12,0
18,19,9,0,117.8435714569034,45,45,27,1
18,19,8,20,261.3228766035093,52,30,49,0
11,11,1,2,323.4731884857362,94,51,12,0
17,17,12,6,141.67951801986212,39,57,59,1
19,19,18,0,320.62493521481554,0,69,2,0
14,15,20,14,151.8376747949343,38,77,2,0
6,7,6,15,277.9793030397727,26,7,32,0
11,11,6,15,254.3628357888262,41,56,64,0
5,5,10,22,258.6881763721025,41,81,20,0
19,19,10,18,105.69981608302544,11,31,55,1
4,5,15,1,60.52852965992398,22,15,61,1
3,3,4,29,117.34928581168656,59,3,49,1
10,11,23,7,218.8725809641331,0,77,33,0
4,5,18,14,85.88611946612095,35,28,5,1
0,0,20,6,131.79257028450732,97,53,62,1
6,7,5,5,235.3781882400247,2,30,32,0
13,13,10,21,188.03193802368983,1,92,5,1
13,13,9,22,273.00869248324784,91,98,50,0
6,7,21,6,276.7856655782797,70,78,46,0
4,5,19,19,103.21841816070383,10,57,5,1
16,17,17,0,130.32518416591608,96,95,16,1
18,19,7,19,275.3624326240292,70,33,59,0
11,11,21,14,344.7116058875747,36,49,11,0
13,13,5,5,146.714992536136,67,94,59,1
5,5,18,15,330.48745532491336,81,58,15,0
8,9,7,22,119.98216248792858,81,32,38,1
2,3,5,28,116.70527972049716,51,16,34,1
0,0,1,25,283.5312040068539,7,67,41,1
0,0,22,9,73.52597195064111,23,34,40,1
15,15,5,21,67.32650379102739,27,59,13,1
2,3,13,22,341.6772014034394,43,68,32,0
11,11,9,22,241.37570468041065,73,18,7,0
18,19,13,9,61.90903653633754,67,72,52,1
2,3,0,1,321.0457458732524,68,42,1,0
13,13,6,11,261.1626561748683,61,61,31,0
16,17,4,10,54.176924360599074,60,78,15,1
18,19,10,2,86.63353674292125,87,68,44,1
0,0,12,20,246.20740936667397,4,53,1,0
1,1,3,26,114.56452759112668,51,69,35,1
18,19,20,8,207.54085408976044,89,32,36,0
12,13,22,14,94.99550165959543,38,51,26,1
18,19,23,1,245.61567459042615,11,46,27,0
8,9,6,24,269.43779921578056,40,96,36,0
4,5,16,12,167.9811705767391,75,78,5,0
0,0,12,14,111.33308250786146,71,12,65,1
0,0,6,14,263.701263565313,72,83,22,0
4,5,3,8,180.7452967519772,0,11,58,0
1,1,1,28,52.246878018145246,92,89,5,1
6,7,19,26,163.54851289924065,70,7,40,0
2,3,7,29,284.6720333113536,92,47,2,0
3,3,13,0,186.17593615779583,37,50,41,0
4,5,7,20,110.78512376504736,70,52,22,1
5,5,10,20,188.3271769751716,99,61,32,0
7,7,21,14,134.5023651496997,77,81,20,1
1,1,15,20,58.42165499205338,30,88,27,1
16,17,20,1,159.16625960585975,80,63,62,0
6,7,5,10,124.15000321935678,2,95,7,1
10,11,19,5,155.2904943919744,53,76,8,0
8,9,21,23,54.014098408668495,9,63,54,1
3,3,15,25,65.84337988951874,5,5,45,1
6,7,9,23,210.1936137844127,73,31,1,0
6,7,11,3,168.56993034164813,28,21,43,0
18,19,7,9,251.72030571024885,35,38,25,0
13,13,23,9,260.921002468888,21,52,47,0
5,5,11,9,172.7362903608091,71,92,25,0
1,1,10,18,339.2130531570725,67,58,19,0
15,15,14,26,109.65204689756294,19,43,47,1
12,13,20,28,182.1313741659561,48,23,12,0
5,5,5,26,297.9114461903159,94,91,56,0
18,19,5,0,53.89630783613523,82,2,42,1
5,5,6,0,128.21380991071996,73,12,49,1
14,15,6,0,331.1531105645068,15,34,6,0
12,13,12,25,124.4170189941456,37,13,24,1
13,13,18,24,195.08825520801437,18,86,49,0
12,13,15,18,222.92666262634728,27,56,38,0
8,9,4,7,180.1415579604921,42,82,13,0
18,19,5,8,121.44923570040449,28,21,27,1
19,19,9,26,238.28139930022684,91,93,16,0
15,15,6,28,156.59622208049657,55,20,58,0
10,11,9,20,209.35431764050037,56,47,33,0
1,1,15,1,293.7496243838568,39,0,38,0
15,15,0,0,50.28995027856597,61,54,51,1
14,15,21,23,257.74102777536007,24,59,60,0
2,3,15,14,235.17779753122025,99,14,58,0
2,3,17,13,191.03818763688452,48,81,1,0
6,7,6,19,309.3268426672932,19,64,20,0
3,3,21,13,102.50967117680308,57,32,53,1
6,7,15,19,272.506422328159,91,8,10,0
0,0,22,9,172.34134839427836,5,16,19,0
2,3,11,10,132.8153288184012,23,82,45,1
10,11,15,22,174.16839008957896,0,72,30,1
0,0,23,9,280.68120019884816,48,30,48,0
0,0,14,4,268.43513004551966,89,74,42,0
19,19,9,6,173.75010798112567,6,21,25,0
4,5,3,13,54.71825257370758,3,36,48,1
13,13,4,12,92.42255621289716,66,80,38,1
17,17,23,8,148.14655101841572,17,54,34,1
3,3,14,4,148.87235748517134,20,71,45,1
3,3,15,13,128.27389509394993,24,45,43,1
10,11,19,23,243.20402552227156,97,80,22,0
5,5,17,11,280.9823446472392,30,66,39,0
6,7,8,19,176.5009662290613,81,91,31,0
5,5,22,13,274.7063263741492,5,99,37,0
14,15,0,9,342.4735012088951,96,95,24,0
9,9,15,12,258.0564266918415,27,48,20,0
18,19,8,0,298.06700397157834,69,70,36,0
19,19,0,23,179.75623145675965,71,48,63,0
2,3,11,20,181.39111724132823,14,65,31,0
4,5,21,23,103.0397169161873,33,52,14,1
4,5,23,2,266.8543157291306,10,38,25,0
3,3,1,27,114.75153288367368,97,2,43,1
8,9,22,28,153.97630781539908,36,66,11,0
10,11,19,8,164.31738896463048,73,15,36,0
6,7,6,17,160.0103117757709,51,42,35,0
3,3,18,20,155.99905645969437,39,67,65,0
18,19,15,5,198.15695284728812,27,39,39,0
1,1,20,1,172.10557641886348,30,2,40,0
0,0,0,2,148.90746118905315,23,14,7,1
1,1,15,8,186.47523557675896,17,41,36,0
5,5,11,9,336.5647490130911,10,99,35,0
10,11,7,2,287.27318060443076,0,73,42,0
7,7,2,29,243.7197937539476,62,67,49,0
0,0,4,9,91.3544291459466,87,95,41,1
17,17,6,17,334.4039132489064,42,73,16,0
9,9,5,27,132.96443910753922,24,34,56,1
10,11,17,29,218.02774685480543,22,85,47,0
10,11,3,1,175.4009952132816,92,78,7,0
18,19,19,24,250.9567946925997,15,42,35,0
2,3,8,6,308.4300172654901,43,43,40,0
11,11,2,26,277.8012670187737,64,13,27,0
11,11,7,14,265.6623008671238,58,54,54,0
11,11,0,21,339.59286471863214,20,86,29,0
17,17,16,2,302.67266575388373,72,26,21,0
7,7,15,22,279.8810318251505,63,44,55,0
19,19,6,27,80.87819263790465,22,55,16,1
9,9,11,8,241.9168184113795,74,91,56,0
15,15,2,13,150.0472106313076,49,75,61,0
4,5,23,23,55.35522021038011,0,16,65,1
5,5,15,7,103.2840133692927,16,44,55,1
11,11,0,15,121.57925680355642,3,45,63,1
17,17,19,11,298.9257718569291,31,27,52,0
2,3,12,14,107.55160696093748,7,61,13,1
1,1,23,7,205.44847310623757,56,33,60,0
18,19,6,0,270.0887245983756,76,95,55,0
16,17,13,25,131.65288563175926,44,15,17,1
16,17,4,0,154.00019896441262,44,63,44,0
13,13,2,1,126.28576899592584,44,18,48,1
12,13,20,4,65.7000011742548,99,37,4,1
8,9,8,27,171.17468940947202,18,37,56,0
10,11,4,23,80.92024901119875,78,25,2,1
7,7,15,28,281.0202108248931,4,44,46,0
0,0,7,23,200.05250145409624,83,34,9,0
9,9,13,1,135.64274984571645,89,0,58,1
7,7,13,0,329.9438188393507,20,23,22,0
2,3,2,24,302.09585823012264,31,29,23,0
7,7,15,8,56.13560368321537,88,41,27,1
10,11,5,14,85.18256084034734,88,2,39,1
12,13,10,5,306.7543397920834,45,73,24,0
8,9,14,20,71.20471432317046,97,74,12,1
11,11,12,15,52.78186519550214,10,7,28,1
11,11,6,9,53.49161324114958,76,8,20,1
2,3,5,28,116.70527972049716,51,16,34,1
15,15,13,16,87.93981205559945,76,85,11,1
3,3,3,0,55.07530506830852,70,76,49,1
18,19,10,2,86.63353674292125,87,68,44,1
1,1,8,16,121.49475936332124,91,42,59,1
9,9,13,1,135.64274984571645,89,0,58,1
6,7,10,28,104.5504858967863,60,15,13,1
7,7,19,13,50.370878542183895,75,55,42,1
19,19,13,13,85.29097847390125,65,33,15,1
12,13,14,0,148.2262197308838,87,20,20,1
13,13,5,5,146.714992536136,67,94,59,1
11,11,12,19,144.04035467645912,8,30,8,1
4,5,15,1,60.52852965992398,22,15,61,1
18,19,13,9,61.90903653633754,67,72,52,1
9,9,21,9,98.4293463682169,27,33,9,1
4,5,23,23,55.35522021038011,0,16,65,1
9,9,21,9,98.4293463682169,27,33,9,1
5,5,16,9,70.30261112232601,1,52,15,1
0,0,18,5,82.12449337638,40,96,22,1
3,3,3,0,55.07530506830852,70,76,49,1
11,11,10,12,146.43593870159128,18,53,53,1
10,11,5,14,85.18256084034734,88,2,39,1
19,19,10,18,105.69981608302544,11,31,55,1
10,11,13,13,74.5399787838863,88,69,64,1
18,19,9,0,117.8435714569034,45,45,27,1
12,13,0,23,74.69401377936455,4,17,43,1
9,9,12,4,68.17015367275415,2,14,25,1
1,1,7,21,101.6614530577864,93,5,44,1
5,5,14,14,99.35294695570808,76,73,52,1
13,13,13,6,109.620324627363,33,79,9,1
9,9,19,21,65.56693642655878,69,2,47,1
4,5,21,27,53.18702898917709,12,42,33,1
3,3,17,4,109.42434992500438,91,16,48,1
8,9,15,11,131.67546324905587,35,26,50,1
14,15,1,27,75.11794616269887,30,13,62,1
18,19,9,0,117.8435714569034,45,45,27,1
0,0,1,25,283.5312040068539,7,67,41,1
19,19,11,11,101.16588943155104,19,12,51,1
11,11,3,11,66.0023366006498,35,22,32,1
8,9,15,11,131.67546324905587,35,26,50,1
12,13,1,4,146.14001952704407,54,66,1,1
13,13,13,6,109.620324627363,33,79,9,1
3,3,1,27,114.75153288367368,97,2,43,1
17,17,4,4,104.10580345003764,86,32,20,1
10,11,13,13,74.5399787838863,88,69,64,1
19,19,17,20,280.98595515064795,1,61,32,1
4,5,18,22,98.59663360172758,96,85,12,1
9,9,19,21,65.56693642655878,69,2,47,1
19,19,10,18,105.69981608302544,11,31,55,1
19,19,11,11,101.16588943155104,19,12,51,1
15,15,0,0,50.28995027856597,61,54,51,1
11,11,12,15,52.78186519550214,10,7,28,1
11,11,0,15,121.57925680355642,3,45,63,1
13,13,13,6,109.620324627363,33,79,9,1
11,11,3,11,66.0023366006498,35,22,32,1
12,13,9,19,113.58678309519227,45,31,40,1
13,13,0,19,134.0777575804055,93,71,10,1
9,9,2,5,65.73076803222712,81,70,8,1
3,3,4,29,117.34928581168656,59,3,49,1
9,9,5,7,139.52621801765815,15,40,35,1
9,9,12,4,68.17015367275415,2,14,25,1
13,13,0,19,134.0777575804055,93,71,10,1
1,1,15,26,152.51341878416693,1,94,31,1
10,11,13,13,74.5399787838863,88,69,64,1
5,5,16,9,70.30261112232601,1,52,15,1
9,9,0,15,70.09129585399666,71,15,22,1
3,3,0,4,66.85734050700461,17,45,25,1
2,3,5,28,116.70527972049716,51,16,34,1
3,3,18,21,131.909027963883,40,70,47,1
11,11,17,14,129.6708357344257,80,76,2,1
13,13,0,19,134.0777575804055,93,71,10,1
13,13,10,21,188.03193802368983,1,92,5,1
9,9,21,9,98.4293463682169,27,33,9,1
18,19,9,0,117.8435714569034,45,45,27,1
18,19,5,0,53.89630783613523,82,2,42,1
12,13,14,0,148.2262197308838,87,20,20,1
